pitches,player_id,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,player
5837,430673,5837,100,0.229,0.119,0.272,0.347,0.292,,,297,1298,,,,90.3,,787,2776,2976,Ramon E Ramirez
5835,675911,5835,100,0.203,0.133,0.306,0.336,0.271,0.269,0.2,259,1275,88.4,15.6,2348.0,93.3,94.48,1120,3034,2800,Spencer Strider
5833,571704,5833,100,0.217,0.125,0.315,0.343,0.272,0.275,0.213,295,1357,88.3,12.8,2315.0,92.7,90.71,1044,2987,2830,Ken Giles
5812,656222,5812,100,0.261,0.145,0.319,0.406,0.322,0.315,0.247,343,1312,87.1,10.6,2081.0,89.4,89.44,744,2756,3056,Jalen Beeks
5809,473879,5809,100,0.252,0.118,0.299,0.37,0.301,0.284,0.229,371,1472,87.6,0.7,2298.0,92.9,91.22,596,2857,2923,Sam Dyson
5787,519443,5787,100,0.246,0.149,0.306,0.396,0.317,0.317,0.233,313,1271,89.6,9.6,2283.0,86.7,87.2,616,2458,3323,Brandon Workman
5785,119215,5785,100,0.29,0.174,0.309,0.464,0.348,,,419,1443,,,,86.0,,406,2660,3071,Brian Moehler
5772,282656,5772,100,0.254,0.176,0.288,0.43,0.318,,,356,1401,,,,87.9,,483,2658,3092,Ben Sheets
5734,571521,5734,100,0.238,0.143,0.32,0.38,0.32,0.341,0.234,287,1207,90.2,13.1,2130.0,92.0,91.1,795,2612,3080,Rex Brothers
5731,607237,5731,100,0.232,0.19,0.288,0.422,0.33,0.316,0.225,285,1231,88.8,12.3,1954.0,89.3,89.44,762,2532,3199,Amir Garrett
5726,434637,5726,100,0.281,0.103,0.332,0.384,0.323,,,387,1378,,,,92.4,,587,2722,2954,Matt Lindstrom
5725,425747,5725,100,0.266,0.136,0.312,0.403,0.325,,,359,1348,,,,88.0,,525,2568,3128,Jose Contreras
5724,452249,5724,100,0.255,0.165,0.281,0.42,0.339,,,324,1272,,,,86.3,,536,2645,3071,Micah Owings
5712,430884,5712,100,0.225,0.125,0.285,0.35,0.292,,,276,1225,,,,89.4,,643,2624,3020,Jesse Crain
5703,686613,5703,100,0.25,0.153,0.316,0.403,0.317,0.304,0.236,315,1262,88.7,8.0,2217.0,91.7,92.15,641,2622,3081,Hunter Brown
5700,571882,5700,100,0.255,0.143,0.304,0.398,0.315,0.318,0.256,329,1290,87.7,10.3,2171.0,88.5,88.85,710,2601,3099,Derek Law
5678,607352,5678,100,0.28,0.172,0.323,0.451,0.34,0.321,0.258,376,1345,87.0,7.3,2223.0,90.0,89.17,601,2644,3028,Joe Biagini
5660,608349,5660,100,0.208,0.144,0.295,0.351,0.286,0.278,0.198,244,1175,89.1,13.2,2468.0,91.4,91.2,748,2527,3120,Corey Knebel
5653,275933,5653,100,0.232,0.099,0.277,0.33,0.279,,,310,1339,,,,86.0,,524,2474,3097,Scott Downs
5635,605280,5635,100,0.224,0.086,0.297,0.311,0.285,0.28,0.211,283,1262,88.3,-3.2,2296.0,92.4,91.85,660,2391,3243,Clay Holmes
5628,447714,5628,100,0.256,0.111,0.304,0.367,0.304,0.326,0.26,346,1350,88.2,3.8,2071.0,89.0,87.0,599,2642,2900,Eric O'Flaherty
5626,607481,5626,100,0.235,0.082,0.322,0.317,0.287,0.275,0.216,287,1221,88.5,-3.5,2164.0,90.6,90.37,671,2393,3233,Aaron Bummer
5620,642397,5620,100,0.24,0.125,0.306,0.366,0.312,0.312,0.229,286,1190,89.0,7.5,2367.0,94.2,94.91,721,2589,3031,Gregory Soto
5605,136734,5605,100,0.217,0.164,0.284,0.381,0.297,,,261,1205,,,,90.6,,779,2750,2787,Octavio Dotel
5603,453214,5603,100,0.249,0.146,0.282,0.394,0.314,0.306,0.233,330,1326,87.4,11.3,1880.0,75.2,74.02,576,2490,3112,Steven Wright
5597,606930,5597,100,0.255,0.155,0.307,0.41,0.316,0.308,0.241,317,1243,87.9,9.1,2363.0,92.5,93.25,769,2695,2901,Jacob Barnes
5592,434669,5592,100,0.295,0.159,0.322,0.454,0.358,,,402,1361,,,,89.5,,396,2510,3059,Luis Mendoza
5592,434665,5592,100,0.261,0.124,0.317,0.386,0.318,0.363,0.31,353,1351,91.1,8.4,2169.0,90.7,87.53,609,2535,2986,Nick Masset
5580,656731,5580,100,0.265,0.173,0.317,0.438,0.335,0.335,0.255,330,1245,88.9,12.2,2064.0,90.6,92.17,677,2661,2919,Tylor Megill
5579,606149,5579,100,0.209,0.167,0.266,0.376,0.275,0.285,0.219,263,1258,88.8,18.4,2354.0,89.8,88.56,968,2878,2701,Giovanny Gallegos
5571,460701,5571,100,0.264,0.178,0.292,0.442,0.325,0.316,0.275,340,1286,88.1,14.8,2108.0,84.8,85.33,573,2707,2775,James Russell
5566,543726,5566,100,0.265,0.113,0.318,0.378,0.318,0.321,0.256,339,1279,85.6,8.5,2135.0,89.8,87.64,541,2637,2891,Robbie Ross Jr.
5544,621295,5544,100,0.25,0.168,0.295,0.418,0.309,0.323,0.257,316,1264,90.2,12.5,2108.0,89.5,90.17,581,2620,2916,Nick Wittgren
5524,455119,5524,100,0.257,0.126,0.319,0.382,0.286,0.293,0.252,352,1370,87.9,8.9,2141.0,92.2,92.39,672,2948,2573,Chris Martin
5521,594902,5521,100,0.266,0.204,0.291,0.47,0.342,0.334,0.259,356,1337,88.5,15.1,1964.0,86.3,87.26,479,2531,2990,Ben Lively
5503,459987,5503,100,0.261,0.127,0.3,0.388,0.314,0.334,0.269,346,1326,88.3,10.9,2167.0,86.3,83.31,507,2514,2913,Cesár Ramos
5501,502004,5501,100,0.234,0.144,0.267,0.378,0.287,0.296,0.242,316,1353,87.0,11.0,2319.0,87.9,87.07,702,2672,2785,George Kontos
5500,430613,5500,100,0.242,0.098,0.29,0.34,0.289,0.286,0.24,317,1312,88.4,-4.4,1924.0,93.1,90.35,524,2474,2892,Ronald Belisario
5500,150188,5500,100,0.25,0.117,0.298,0.366,0.312,,,297,1190,,,,91.1,,610,2413,3055,Francisco Cordero
5490,670912,5490,100,0.239,0.153,0.281,0.393,0.32,0.332,0.25,295,1232,88.2,10.5,2343.0,90.1,91.55,645,2540,2950,Johan Oviedo
5480,457117,5480,100,0.209,0.164,0.276,0.373,0.302,0.315,0.219,232,1111,90.4,23.7,2261.0,91.3,88.36,764,2650,2780,Ernesto Frieri
5478,459939,5478,100,0.266,0.138,0.305,0.404,0.333,,,337,1268,,,,92.4,,500,2429,3007,Mitchell Boggs
5469,435179,5469,100,0.274,0.19,0.29,0.464,0.343,,,371,1353,,,,85.5,,552,2638,2761,Scott Olsen
5467,425861,5467,100,0.274,0.157,0.306,0.432,0.328,,,383,1397,,,,84.5,,463,2496,2865,Shawn Camp
5463,430606,5463,100,0.205,0.109,0.264,0.315,0.259,,,261,1271,,,,89.0,,625,2515,2903,Mike Adams
5449,592222,5449,100,0.266,0.133,0.302,0.398,0.307,0.294,0.25,361,1358,86.3,2.3,2050.0,79.6,78.63,613,2584,2857,Alex Claudio
5447,630023,5447,100,0.258,0.181,0.287,0.439,0.321,0.338,0.272,351,1361,88.8,11.4,2043.0,90.3,90.13,585,2691,2755,Yonny Chirinos
5446,457711,5446,100,0.305,0.213,0.307,0.518,0.377,0.358,0.299,398,1304,89.0,13.1,1956.0,85.6,85.67,351,2388,3018,Sean O'Sullivan
5422,668933,5422,100,0.274,0.154,0.305,0.429,0.335,0.332,0.271,356,1297,88.2,6.8,2515.0,93.4,92.44,554,2648,2774,Graham Ashcraft
5416,621076,5416,100,0.244,0.187,0.279,0.431,0.327,0.331,0.246,296,1214,88.6,18.3,2037.0,88.7,88.23,622,2552,2863,James Kaprielian
5411,501992,5411,100,0.247,0.169,0.299,0.417,0.323,0.321,0.244,299,1210,88.9,12.1,2231.0,88.6,88.84,596,2411,2991,Nate Karns
5410,434884,5410,100,0.271,0.182,0.282,0.453,0.344,,,349,1290,,,,83.9,,408,2488,2909,Ryan Rowland-Smith
5390,680694,5390,100,0.232,0.129,0.293,0.361,0.293,0.305,0.237,285,1229,89.3,6.9,2365.0,90.6,90.97,618,2434,2955,Kyle Bradish
5387,572362,5387,100,0.277,0.166,0.318,0.444,0.324,0.315,0.261,371,1337,88.4,11.0,2187.0,85.7,85.26,517,2564,2819,Robbie Erlin
5386,539438,5386,100,0.292,0.165,0.304,0.457,0.341,0.362,0.208,400,1370,94.6,10.6,2208.0,86.7,85.85,372,2485,2866,Scott Diamond
5383,553878,5383,100,0.207,0.097,0.287,0.304,0.256,0.27,0.21,254,1226,86.9,10.4,2424.0,93.3,92.27,815,2725,2638,Felipe Vázquez
5383,666120,5383,100,0.225,0.128,0.278,0.353,0.295,0.307,0.234,261,1159,87.6,7.5,1860.0,89.6,90.69,704,2458,2925,Ian Anderson
5380,400010,5380,100,0.256,0.155,0.29,0.411,0.311,,,325,1268,,,,87.5,,481,2531,2810,Jon Rauch
5363,608371,5363,100,0.213,0.179,0.269,0.393,0.312,0.296,0.201,234,1098,86.4,20.2,2731.0,88.0,86.82,710,2391,2971,Lucas Sims
5363,132220,5363,100,0.264,0.164,0.279,0.428,0.328,,,334,1265,,,,85.3,,379,2414,2941,Jarrod Washburn
5356,459967,5356,100,0.236,0.139,0.289,0.375,0.304,0.291,0.241,284,1204,88.9,6.5,1843.0,84.6,84.53,481,2193,3118,Sam LeCure
5349,424805,5349,100,0.291,0.167,0.314,0.459,0.348,,,376,1291,,,,84.2,,383,2370,2923,Mark Hendrickson
5328,518858,5328,100,0.237,0.142,0.298,0.379,0.301,0.307,0.231,286,1206,90.1,12.7,2385.0,93.7,92.4,743,2538,2759,Nate Jones
5311,573204,5311,100,0.23,0.145,0.291,0.375,0.289,0.288,0.217,271,1179,86.3,18.7,2358.0,84.9,84.63,651,2643,2650,Caleb Thielbar
5308,605488,5308,100,0.24,0.162,0.304,0.402,0.304,0.298,0.235,287,1198,87.2,15.7,1971.0,86.6,86.74,796,2552,2756,Jeffrey Springs
5300,666129,5300,100,0.26,0.162,0.319,0.422,0.322,0.329,0.268,333,1279,89.5,8.4,2144.0,86.4,86.58,618,2491,2809,Braxton Garrett
5288,465679,5288,100,0.257,0.137,0.294,0.394,0.333,0.388,0.3,303,1179,91.6,7.5,2109.0,87.1,83.8,455,2196,3076,Samuel Deduno
5285,121250,5285,100,0.197,0.085,0.248,0.282,0.227,,,253,1283,,,,91.9,,520,2609,2627,Mariano Rivera
5266,407193,5266,100,0.26,0.132,0.303,0.392,0.309,,,325,1249,,,,87.6,,510,2522,2636,Brandon Lyon
5243,607457,5243,100,0.214,0.134,0.287,0.348,0.302,0.307,0.214,221,1031,87.6,12.5,2366.0,89.1,88.39,711,2220,3011,Kyle Barraclough
5241,543331,5241,100,0.228,0.193,0.268,0.421,0.32,0.343,0.249,244,1072,86.7,15.5,2377.0,89.0,88.16,605,2353,2842,J.J. Hoover
5234,150438,5234,100,0.295,0.211,0.306,0.506,0.368,,,393,1331,,,,85.7,,312,2425,2785,Rodrigo Lopez
5233,425146,5233,100,0.304,0.179,0.333,0.483,0.371,,,392,1290,,,,85.7,,387,2281,2910,Nate Robertson
5228,592135,5228,100,0.246,0.129,0.308,0.375,0.307,0.313,0.238,282,1148,89.7,12.2,2414.0,89.6,88.9,577,2257,2954,Cam Bedrosian
5227,532077,5227,100,0.197,0.121,0.252,0.318,0.241,0.267,0.218,249,1264,87.3,15.3,2367.0,92.4,91.62,862,2774,2431,Roberto Osuna
5225,519085,5225,100,0.282,0.165,0.309,0.447,0.336,0.348,0.274,365,1294,89.4,11.4,1982.0,86.0,84.7,454,2498,2722,Brett Oberholtzer
5222,449079,5222,100,0.251,0.159,0.302,0.411,0.327,0.303,0.225,295,1173,90.3,14.4,2023.0,87.5,83.22,485,2226,2952,Wesley Wright
5216,425226,5216,100,0.269,0.19,0.293,0.459,0.35,,,327,1215,,,,87.1,,514,2379,2803,Brian Tallet
5208,430634,5208,100,0.24,0.126,0.281,0.366,0.299,0.401,0.325,275,1144,88.1,6.5,2195.0,87.4,84.36,495,2284,2850,Sean Burnett
5198,457915,5198,100,0.266,0.138,0.311,0.404,0.321,0.33,0.264,313,1175,89.2,15.0,2089.0,90.0,88.27,502,2524,2631,Javy Guerra
5181,592229,5181,100,0.288,0.179,0.312,0.467,0.353,0.358,0.288,353,1225,88.7,8.1,2026.0,90.4,89.81,397,2332,2848,Dylan Covey
5178,454537,5178,100,0.235,0.134,0.279,0.369,0.298,,,283,1202,,,,89.7,,655,2592,2514,Jared Burton
5172,622694,5172,100,0.255,0.256,0.275,0.511,0.35,0.32,0.235,300,1175,88.4,21.1,2140.0,86.4,86.3,609,2505,2667,Elieser Hernández
5152,657612,5152,100,0.264,0.116,0.304,0.38,0.31,0.294,0.24,324,1227,87.3,-0.4,2144.0,89.1,89.56,450,2499,2653,Tim Hill
5143,657053,5143,100,0.241,0.161,0.295,0.402,0.34,0.347,0.246,252,1045,87.9,8.7,2121.0,86.7,87.74,573,2092,3051,Touki Toussaint
5132,596043,5132,100,0.254,0.175,0.281,0.429,0.32,0.342,0.27,305,1201,89.0,14.4,2159.0,87.0,86.93,445,2335,2796,Daniel Mengden
5129,543935,5129,100,0.252,0.142,0.282,0.394,0.298,0.301,0.246,315,1250,87.5,11.6,2277.0,89.8,89.8,470,2475,2629,Alex Wilson
5129,664141,5129,100,0.263,0.188,0.315,0.45,0.338,0.328,0.252,328,1248,88.5,11.0,2436.0,89.1,88.3,654,2396,2732,JT Brubaker
5129,150035,5129,100,0.258,0.145,0.309,0.404,0.317,,,311,1204,,,,92.0,,587,2429,2652,Kyle Farnsworth
5123,400062,5123,100,0.27,0.182,0.288,0.453,0.342,,,317,1173,,,,87.4,,382,2306,2781,Tim Redding
5119,534910,5119,100,0.25,0.114,0.292,0.364,0.304,0.326,0.264,296,1185,87.7,7.2,2353.0,88.1,88.54,437,2288,2813,Jesse Hahn
5118,647336,5118,100,0.243,0.141,0.284,0.384,0.301,0.322,0.259,296,1220,87.4,8.8,2411.0,88.6,87.24,546,2382,2734,Michael Soroka
5095,543859,5095,100,0.248,0.17,0.295,0.417,0.318,0.325,0.251,282,1138,89.4,15.1,2312.0,90.2,89.88,579,2441,2649,Michael Tonkin
5085,605218,5085,100,0.19,0.118,0.25,0.309,0.274,0.289,0.208,198,1040,85.7,13.5,2517.0,91.0,91.66,724,2359,2725,Carl Edwards Jr.
5072,592804,5072,100,0.225,0.147,0.274,0.372,0.302,0.311,0.227,241,1070,89.2,18.9,2344.0,88.2,87.89,516,2253,2804,Tyler Thornburg
5060,643511,5060,100,0.248,0.107,0.289,0.355,0.285,0.268,0.232,323,1305,84.7,4.5,2079.0,78.3,77.37,486,2497,2563,Tyler Rogers
5050,669211,5050,100,0.254,0.169,0.308,0.422,0.315,0.311,0.242,289,1139,88.5,14.6,2270.0,88.9,88.06,636,2516,2534,Keegan Akin
5025,493247,5025,100,0.247,0.104,0.293,0.351,0.302,0.302,0.242,288,1165,86.8,2.4,2168.0,86.1,83.49,550,2263,2701,Peter Moylan
5022,606424,5022,100,0.224,0.169,0.246,0.393,0.293,0.321,0.248,267,1193,88.0,13.6,2202.0,88.8,88.61,520,2320,2702,Jarlín García
5021,666142,5021,100,0.222,0.127,0.292,0.349,0.286,0.293,0.227,245,1106,87.5,13.7,2413.0,89.7,89.37,757,2479,2542,Cole Ragans
5010,425827,5010,100,0.278,0.175,0.297,0.452,0.353,,,336,1209,,,,87.8,,404,2255,2725,Jeremy Bonderman
5001,669194,5001,100,0.271,0.204,0.301,0.475,0.335,0.328,0.264,326,1204,90.4,14.6,2217.0,90.1,90.75,488,2515,2486,Ryne Nelson
4992,643410,4992,100,0.239,0.18,0.29,0.419,0.318,0.32,0.245,273,1144,87.0,9.3,1718.0,86.3,86.75,628,2229,2762,Mark Leiter Jr.
4983,554431,4983,100,0.23,0.124,0.295,0.354,0.302,0.293,0.209,262,1137,88.2,15.0,2518.0,90.6,91.16,578,2356,2623,Tyler Matzek
4971,657376,4971,100,0.255,0.162,0.307,0.417,0.323,0.314,0.245,287,1124,88.2,13.2,2754.0,89.1,89.09,572,2310,2661,Clarke Schmidt
4964,502028,4964,100,0.264,0.142,0.323,0.405,0.326,0.305,0.24,289,1095,88.4,6.4,2207.0,93.1,92.64,543,2198,2692,Blake Wood
4962,605541,4962,100,0.292,0.199,0.324,0.491,0.365,0.35,0.276,321,1100,89.3,14.1,2146.0,90.2,89.84,443,2279,2672,Mike Wright Jr.
4957,446209,4957,100,0.264,0.173,0.283,0.437,0.329,,,314,1190,,,,86.1,,393,2194,2746,Jesse Litsch
4943,598287,4943,100,0.228,0.18,0.272,0.408,0.311,0.307,0.222,252,1103,87.5,15.8,2275.0,84.2,83.28,635,2242,2693,Noé Ramirez
4914,592346,4914,100,0.278,0.196,0.291,0.474,0.354,0.363,0.287,315,1135,88.7,11.1,2312.0,89.2,88.68,381,2242,2667,Chi Chi González
4910,663738,4910,100,0.277,0.176,0.308,0.452,0.344,0.352,0.275,307,1110,89.9,13.8,2020.0,89.0,89.92,599,2392,2518,Daniel Lynch IV
4907,543184,4907,100,0.284,0.157,0.329,0.442,0.342,0.318,0.258,333,1171,87.7,11.5,2276.0,87.0,85.36,487,2299,2587,Christian Friedrich
4901,283166,4901,100,0.235,0.167,0.301,0.401,0.314,,,244,1039,,,,88.0,,573,2106,2725,Michael Gonzalez
4896,664199,4896,100,0.269,0.214,0.304,0.483,0.343,0.331,0.25,294,1093,89.4,17.4,2157.0,90.2,90.0,588,2422,2473,Taylor Clarke
4889,643256,4889,100,0.255,0.126,0.295,0.381,0.302,0.298,0.246,313,1228,87.1,7.0,2232.0,83.2,83.0,485,2471,2416,Adam Cimber
4884,665795,4884,100,0.217,0.167,0.268,0.384,0.321,0.327,0.224,216,996,87.4,9.9,2151.0,91.6,92.04,633,2141,2743,Edward Cabrera
4880,663559,4880,100,0.272,0.19,0.3,0.462,0.335,0.336,0.272,332,1220,89.1,16.3,1943.0,87.5,89.39,497,2416,2464,Bailey Falter
4868,457456,4868,100,0.302,0.201,0.327,0.503,0.378,0.535,0.527,350,1158,95.9,11.5,2293.0,87.9,87.78,356,2172,2673,Jo-Jo Reyes
4867,641835,4867,100,0.25,0.148,0.309,0.398,0.305,0.307,0.251,281,1124,87.1,4.9,2110.0,91.6,91.65,590,2251,2616,Tim Mayza
4864,425426,4864,100,0.3,0.151,0.321,0.451,0.354,0.367,0.306,373,1245,90.7,8.3,1879.0,89.9,90.52,325,2259,2591,Chien-Ming Wang
4852,542585,4852,100,0.251,0.145,0.316,0.396,0.324,0.319,0.235,262,1045,87.6,14.3,2354.0,92.4,92.47,599,2270,2569,José Cisnero
4847,429720,4847,100,0.248,0.15,0.284,0.398,0.328,,,251,1013,,,,89.9,,474,2223,2606,John Maine
4835,150407,4835,100,0.246,0.163,0.283,0.409,0.316,,,258,1050,,,,90.9,,502,2169,2601,Guillermo Mota
4832,518715,4832,100,0.239,0.122,0.298,0.361,0.303,0.306,0.235,268,1123,87.8,9.4,2412.0,87.8,87.3,544,2123,2687,Cory Gearrin
4831,643493,4831,100,0.267,0.175,0.291,0.442,0.321,0.318,0.261,329,1230,88.1,11.0,2448.0,88.1,86.77,526,2381,2448,Austin Pruitt
4811,657140,4811,100,0.246,0.155,0.291,0.401,0.32,0.336,0.253,281,1143,88.7,4.9,2362.0,89.7,90.05,572,2235,2576,Kyle Wright
4808,676440,4808,100,0.23,0.149,0.286,0.379,0.291,0.3,0.239,251,1090,88.3,16.9,2433.0,88.7,89.21,622,2367,2441,Tanner Bibee
4795,650911,4795,100,0.254,0.134,0.307,0.388,0.301,0.298,0.253,308,1211,86.8,2.4,2027.0,88.6,89.69,563,2369,2426,Cristopher Sánchez
4779,663623,4779,100,0.25,0.183,0.279,0.434,0.324,0.332,0.256,269,1074,89.1,12.8,2383.0,89.4,90.53,455,2226,2553,Jake Irvin
4766,400067,4766,100,0.309,0.172,0.329,0.481,0.36,,,374,1209,,,,87.5,,292,2203,2542,Carlos Silva
4753,642152,4753,100,0.233,0.125,0.296,0.358,0.299,0.304,0.229,256,1097,86.8,10.2,2188.0,92.6,92.63,626,2278,2472,Lou Trivino
4752,488786,4752,100,0.23,0.168,0.277,0.398,0.314,0.312,0.233,232,1008,85.9,15.5,2288.0,85.8,86.09,638,2173,2527,Louis Coleman
4750,669330,4750,100,0.211,0.193,0.229,0.404,0.288,0.306,0.227,232,1101,88.5,20.3,2425.0,88.8,88.79,627,2388,2362,Tyler Wells
4740,656876,4740,100,0.223,0.113,0.278,0.336,0.269,0.285,0.237,252,1130,88.7,9.2,2517.0,91.6,91.82,608,2366,2373,Drew Rasmussen
4738,408310,4738,100,0.267,0.174,0.314,0.441,0.345,,,264,988,,,,88.8,,554,2093,2579,Aaron Heilman
4736,543278,4736,100,0.258,0.151,0.294,0.409,0.312,0.314,0.242,286,1107,87.3,13.9,2122.0,83.5,82.98,477,2159,2553,Blaine Hardy
4728,592716,4728,100,0.276,0.214,0.299,0.49,0.348,0.354,0.279,319,1154,89.4,14.6,2129.0,89.1,88.87,479,2333,2395,Adrian Sampson
4725,663372,4725,100,0.275,0.168,0.317,0.443,0.343,0.336,0.262,303,1101,88.6,12.7,2299.0,89.5,90.14,500,2210,2514,Ryan Feltner
4716,407911,4716,100,0.235,0.157,0.303,0.391,0.305,,,243,1035,,,,91.4,,577,2238,2441,Frank Francisco
4715,501822,4715,100,0.261,0.173,0.314,0.434,0.326,0.304,0.238,275,1055,87.9,15.1,2239.0,92.0,90.47,521,2169,2516,Chris Hatcher
4704,543208,4704,100,0.264,0.205,0.288,0.469,0.335,0.33,0.259,304,1152,88.4,8.9,2027.0,85.7,85.88,458,2075,2626,Sam Gaviglio
4702,650895,4702,100,0.201,0.129,0.255,0.33,0.273,0.272,0.197,213,1060,86.8,9.4,2186.0,91.7,90.26,666,2175,2527,Diego Castillo
4688,407816,4688,100,0.227,0.124,0.297,0.351,0.287,,,248,1093,,,,91.3,,580,2237,2408,J.J. Putz
4686,572403,4686,100,0.267,0.181,0.301,0.447,0.339,0.324,0.247,288,1080,88.2,10.5,2220.0,88.7,88.5,529,2090,2581,Drew VerHagen
4683,640448,4683,100,0.241,0.155,0.289,0.396,0.306,0.307,0.24,256,1064,89.6,8.7,1891.0,94.2,94.9,592,2311,2371,Kyle Finnegan
4679,489189,4679,100,0.262,0.144,0.307,0.406,0.326,,,276,1054,,,,88.1,,525,2101,2560,Josh Outman
4664,593140,4664,100,0.248,0.192,0.325,0.44,0.328,0.317,0.233,241,970,88.7,15.4,2233.0,91.5,91.84,635,2166,2498,Michael Feliz
4658,607219,4658,100,0.275,0.19,0.305,0.465,0.343,0.334,0.263,299,1088,88.2,10.1,2128.0,91.9,91.14,397,2107,2549,Sal Romano
4645,502272,4645,100,0.257,0.185,0.289,0.442,0.312,0.349,0.28,286,1112,88.5,15.7,2460.0,89.8,89.83,569,2391,2219,Casey Fien
4642,650556,4642,100,0.203,0.107,0.297,0.309,0.279,0.287,0.204,196,967,88.7,13.8,2614.0,91.4,91.37,786,2117,2525,Bryan Abreu
4642,693821,4642,100,0.255,0.149,0.292,0.404,0.319,0.33,0.264,273,1071,89.2,8.2,2162.0,87.1,86.67,512,2122,2520,Bryce Elder
4635,545404,4635,100,0.223,0.131,0.276,0.354,0.28,0.41,0.316,227,1020,89.8,24.5,2245.0,87.1,85.07,535,2152,2429,Brandon Beachy
4635,425646,4635,100,0.284,0.139,0.321,0.423,0.333,,,312,1097,,,,88.6,,341,2162,2407,Luis Ayala
4618,542947,4618,100,0.271,0.126,0.298,0.398,0.299,0.293,0.259,348,1283,88.1,0.4,1923.0,87.1,87.15,459,2506,2112,Richard Bleier
4616,451661,4616,100,0.226,0.164,0.29,0.39,0.292,0.276,0.209,237,1049,89.4,21.6,2164.0,90.5,90.66,631,2312,2257,Josh Fields
4615,543144,4615,100,0.234,0.14,0.303,0.375,0.299,0.299,0.219,237,1012,86.6,13.6,2222.0,88.6,88.21,618,2161,2422,Danny Farquhar
4610,500724,4610,100,0.268,0.175,0.287,0.443,0.332,0.32,0.254,296,1106,88.0,7.7,2145.0,91.5,91.6,458,2168,2419,JC Ramírez
4601,592644,4601,100,0.273,0.261,0.279,0.535,0.361,0.343,0.263,293,1072,88.8,21.8,2331.0,87.6,86.98,465,2289,2312,Adam Plutko
4597,614179,4597,100,0.255,0.176,0.3,0.431,0.33,0.328,0.249,260,1020,89.6,14.3,2230.0,92.2,91.72,595,2202,2395,José Ruiz
4590,643377,4590,100,0.221,0.159,0.266,0.38,0.286,0.29,0.22,235,1064,88.3,11.9,2534.0,89.9,89.66,631,2256,2334,Griffin Jax
4582,518489,4582,100,0.234,0.143,0.281,0.377,0.287,0.307,0.245,254,1085,89.5,13.4,2326.0,91.8,92.57,677,2442,2138,Ryan Brasier
4581,467726,4581,100,0.258,0.137,0.312,0.396,0.32,,,261,1011,,,,88.3,,410,2061,2474,Jose Mijares
4579,594577,4579,100,0.27,0.203,0.317,0.473,0.345,0.326,0.251,279,1033,89.2,15.3,2239.0,90.1,89.63,569,2158,2421,Mike Mayers
4574,650893,4574,100,0.225,0.145,0.273,0.37,0.306,0.314,0.228,225,999,88.1,13.8,2202.0,91.4,90.89,578,2163,2411,Génesis Cabrera
4574,665871,4574,100,0.24,0.154,0.278,0.395,0.313,0.33,0.257,246,1024,87.3,12.9,2055.0,88.3,88.81,384,1977,2597,Javier Assad
4567,446185,4567,100,0.25,0.154,0.281,0.403,0.318,0.312,0.246,268,1074,90.2,1.0,2127.0,89.2,91.4,502,2148,2361,Logan Ondrusek
4554,446641,4554,100,0.284,0.126,0.327,0.41,0.316,,,337,1188,,,,90.4,,478,2392,2124,Wilton Lopez
4545,572955,4545,100,0.234,0.144,0.319,0.378,0.306,0.296,0.22,228,974,89.1,14.5,2685.0,88.6,87.75,631,2058,2487,Pierce Johnson
4545,669467,4545,100,0.268,0.115,0.307,0.383,0.319,0.302,0.25,283,1055,88.5,-4.2,2336.0,91.3,91.89,388,2071,2473,Andre Pallante
4542,663554,4542,100,0.256,0.174,0.283,0.43,0.321,0.343,0.269,270,1056,89.2,9.5,2028.0,89.7,90.67,467,2135,2407,Casey Mize
4524,150118,4524,100,0.227,0.129,0.273,0.356,0.294,,,221,975,,,,86.5,,451,2011,2466,Brian Fuentes
4518,457732,4518,100,0.212,0.134,0.258,0.345,0.272,0.331,0.25,212,1002,88.5,16.7,2641.0,90.7,88.14,545,2167,2316,Andrew Bailey
4518,518397,4518,100,0.248,0.099,0.293,0.347,0.291,0.298,0.246,279,1125,87.9,-3.4,2194.0,91.4,91.03,532,2196,2322,Scott Alexander
4502,571735,4502,100,0.281,0.168,0.312,0.449,0.337,0.328,0.268,307,1093,88.4,9.4,2026.0,87.7,87.92,470,2152,2308,David Hale
4501,622065,4501,100,0.262,0.196,0.292,0.458,0.335,0.334,0.264,279,1065,88.8,10.7,2140.0,86.3,85.49,616,2215,2286,Alex Young
4497,605232,4497,100,0.241,0.18,0.271,0.421,0.328,0.344,0.254,238,988,88.3,12.2,2107.0,89.7,88.6,464,2019,2469,Brandon Finnegan
4491,518444,4491,100,0.282,0.192,0.284,0.474,0.34,,,326,1157,,,,86.5,,328,2198,2289,Blake Beavan
4487,657571,4487,100,0.235,0.141,0.309,0.376,0.306,0.298,0.23,233,991,87.3,11.2,2454.0,90.7,90.53,567,2192,2295,Caleb Ferguson
4476,663465,4476,100,0.274,0.204,0.297,0.478,0.346,0.347,0.272,289,1055,89.6,15.2,2030.0,87.1,86.63,434,2122,2354,Kolby Allard
4463,682243,4463,100,0.227,0.164,0.266,0.391,0.288,0.319,0.25,243,1072,90.4,17.2,2321.0,91.3,91.31,551,2285,2177,Bryce Miller
