playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
cuetojo01,2013,NLWC,CIN,NL,0,1,1,1,0,0,0,10,8,4,2,1,0,0.471,10.8,0.0,0.0,0.0,0.0,19.0,0,4,0.0,1.0,0.0
cuetojo01,2015,ALCS,KCA,AL,0,1,1,1,0,0,0,6,6,8,1,4,2,0.5,36.0,0.0,0.0,1.0,0.0,17.0,0,8,0.0,0.0,0.0
cuetojo01,2015,ALDS1,KCA,AL,1,0,2,2,0,0,0,42,9,6,2,3,13,0.18,3.86,0.0,0.0,0.0,0.0,53.0,0,6,0.0,0.0,1.0
cuetojo01,2015,WS,KCA,AL,1,0,1,1,1,0,0,27,2,1,0,3,4,0.071,1.0,0.0,0.0,0.0,0.0,31.0,0,1,0.0,0.0,1.0
cuetojo01,2016,NLDS1,SFN,NL,0,1,1,1,1,0,0,24,3,1,1,0,10,0.111,1.12,0.0,0.0,0.0,0.0,27.0,0,1,0.0,0.0,0.0
cumbejo01,1971,NLCS,SFN,NL,0,1,1,1,0,0,0,9,7,3,1,0,4,0.467,9.0,0.0,0.0,0.0,0.0,15.0,0,3,0.0,0.0,0.0
cummijo01,1995,NLDS2,LAN,NL,0,0,2,0,0,0,0,4,3,3,0,2,3,0.429,20.25,1.0,0.0,0.0,0.0,9.0,0,3,0.0,0.0,0.0
cunnawi01,2003,NLDS2,ATL,NL,0,0,2,0,0,0,0,5,3,1,1,0,2,0.333,5.4,0.0,0.0,0.0,0.0,9.0,0,2,0.0,0.0,0.0
cuppyni01,1892,CS,CL4,NL,0,1,1,1,1,0,0,24,6,1,1,4,1,0.24643425579655948,1.13,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0
curtijo02,2020,ALCS,TBA,AL,0,0,4,1,0,0,0,13,4,1,1,2,4,0.25,2.08,0.0,0.0,0.0,0.0,18.0,1,1,0.0,0.0,0.0
curtijo02,2020,ALDS1,TBA,AL,0,0,2,0,0,0,0,7,6,5,1,2,2,0.462,19.29,0.0,0.0,0.0,0.0,15.0,0,5,0.0,0.0,0.0
curtijo02,2020,WS,TBA,AL,1,0,3,0,0,0,0,10,4,1,1,1,3,0.286,2.7,0.0,0.0,0.0,0.0,15.0,2,1,0.0,0.0,0.0
cvengmi01,1927,WS,PIT,NL,0,0,2,0,0,0,0,7,3,1,1,0,2,0.3,3.86,0.0,0.0,1.0,0.0,11.0,1,1,0.0,0.0,0.0
daalom01,1999,NLDS2,ARI,NL,0,1,1,1,0,0,0,12,6,3,0,3,4,0.353,6.75,0.0,0.0,0.0,0.0,21.0,0,3,1.0,0.0,1.0
dailyed01,1890,WS,LS2,AA,0,2,2,2,2,0,0,51,12,5,1,8,5,0.24643425579655948,2.65,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0.0,0.0
daleybu01,1961,WS,NYA,AL,1,0,2,0,0,0,0,21,5,0,1,0,3,0.192,0.0,0.0,0.0,1.0,0.0,27.0,1,2,0.0,0.0,0.0
daleybu01,1962,WS,NYA,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,1,0,0.0,0.0,0.0
daleyma01,2009,NLDS2,COL,NL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.333,0.0,0.0,1.0,0.0,0.0,5.0,0,0,1.0,0.0,0.0
danfoda01,1917,WS,CHA,AL,0,0,1,0,0,0,0,3,3,2,1,0,2,0.6,18.0,0.0,0.0,0.0,0.0,5.0,1,2,0.0,0.0,0.0
danksjo01,2008,ALDS2,CHA,AL,1,0,1,1,0,0,0,20,7,3,1,3,7,0.259,4.05,0.0,0.0,0.0,0.0,30.0,0,3,0.0,0.0,0.0
darcypa01,1975,WS,CIN,NL,0,1,2,0,0,0,0,12,3,2,1,2,1,0.214,4.5,0.0,1.0,0.0,0.0,17.0,1,2,0.0,1.0,0.0
darliro01,1986,NLCS,NYN,NL,0,0,1,1,0,0,0,15,6,4,1,2,5,0.3,7.2,0.0,1.0,1.0,0.0,23.0,0,4,0.0,0.0,0.0
darliro01,1986,WS,NYN,NL,1,1,3,3,0,0,0,53,13,3,2,10,12,0.21,1.53,1.0,2.0,1.0,0.0,75.0,0,4,2.0,0.0,1.0
darliro01,1988,NLCS,NYN,NL,0,1,2,2,0,0,0,21,11,6,0,4,7,0.344,7.71,0.0,0.0,0.0,0.0,37.0,0,9,0.0,1.0,0.0
darliro01,1992,ALCS,OAK,AL,0,1,1,1,0,0,0,18,4,2,2,2,3,0.2,3.0,0.0,2.0,0.0,0.0,22.0,0,3,0.0,0.0,1.0
darviyu01,2012,ALWC,TEX,AL,0,1,1,1,0,0,0,20,5,2,0,0,7,0.208,2.7,0.0,0.0,1.0,0.0,27.0,0,3,1.0,1.0,0.0
darviyu01,2016,ALDS1,TEX,AL,0,1,1,1,0,0,0,15,5,5,4,1,4,0.25,9.0,0.0,0.0,1.0,0.0,22.0,0,5,0.0,0.0,0.0
darviyu01,2017,NLCS,LAN,NL,1,0,1,1,0,0,0,19,6,1,1,1,7,0.25,1.42,0.0,0.0,0.0,0.0,25.0,0,1,0.0,0.0,1.0
darviyu01,2017,NLDS1,LAN,NL,1,0,1,1,0,0,0,15,2,1,1,0,7,0.118,1.8,0.0,0.0,1.0,0.0,18.0,0,1,0.0,0.0,0.0
darviyu01,2017,WS,LAN,NL,0,2,2,2,0,0,0,10,9,8,2,2,0,0.474,21.6,0.0,0.0,0.0,0.0,22.0,0,9,0.0,1.0,0.0
darviyu01,2020,NLWC3,CHN,NL,0,1,1,1,0,0,0,20,5,2,1,2,6,0.217,2.7,1.0,0.0,1.0,0.0,26.0,0,2,0.0,0.0,1.0
darviyu01,2022,NLCS,SDN,NL,0,1,2,2,0,0,0,39,7,4,3,4,12,0.159,2.77,0.0,1.0,2.0,0.0,50.0,0,4,0.0,0.0,2.0
darviyu01,2022,NLDS2,SDN,NL,1,0,1,1,0,0,0,15,7,3,3,2,7,0.333,5.4,0.0,0.0,0.0,0.0,23.0,0,3,0.0,0.0,0.0
darviyu01,2022,NLWC1,SDN,NL,1,0,1,1,0,0,0,21,6,1,1,0,4,0.222,1.29,0.0,0.0,1.0,0.0,28.0,0,1,0.0,0.0,0.0
davidtu01,2021,WS,ATL,NL,0,0,1,1,0,0,0,6,2,2,0,3,1,0.286,9.0,0.0,0.0,0.0,0.0,11.0,0,4,0.0,1.0,1.0
davieza01,2018,NLCS,MIL,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
davieza01,2020,NLDS1,SDN,NL,0,1,1,1,0,0,0,15,9,4,1,0,3,0.391,7.2,0.0,0.0,0.0,0.0,23.0,0,4,0.0,0.0,0.0
davieza01,2020,NLWC2,SDN,NL,0,0,1,1,0,0,0,6,5,4,1,1,3,0.455,18.0,0.0,0.0,0.0,0.0,12.0,0,4,0.0,0.0,0.0
davisau01,2021,ALDS2,BOS,AL,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0
daviscu01,1941,WS,BRO,NL,0,1,1,1,0,0,0,16,6,3,1,3,1,0.273,5.06,1.0,0.0,0.0,0.0,25.0,0,3,0.0,0.0,0.0
davisdo02,2007,NLCS,ARI,NL,0,0,1,1,0,0,0,15,5,1,0,4,5,0.278,1.8,0.0,0.0,0.0,0.0,24.0,0,2,1.0,1.0,0.0
davisdo02,2007,NLDS1,ARI,NL,1,0,1,1,0,0,0,17,5,4,1,4,8,0.227,6.35,0.0,0.0,0.0,0.0,26.0,0,4,0.0,0.0,0.0
davisro02,1980,ALCS,NYA,AL,0,0,1,0,0,0,0,12,3,1,1,1,3,0.231,2.25,0.0,0.0,1.0,0.0,15.0,0,1,0.0,0.0,1.0
davisro02,1981,AEDIV,NYA,AL,1,0,3,0,0,0,0,18,1,0,0,2,6,0.053,0.0,0.0,1.0,0.0,0.0,21.0,1,0,0.0,0.0,0.0
davisro02,1981,ALCS,NYA,AL,0,0,2,0,0,0,0,10,0,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0.0,0.0,0.0
davisro02,1981,WS,NYA,AL,0,0,4,0,0,0,0,7,4,6,1,5,4,0.333,23.14,0.0,0.0,0.0,0.0,17.0,1,8,0.0,0.0,0.0
davisst02,1983,ALCS,BAL,AL,0,0,1,1,0,0,0,18,5,0,0,2,2,0.227,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0.0,0.0,0.0
davisst02,1983,WS,BAL,AL,1,0,1,1,0,0,0,15,6,3,0,1,3,0.3,5.4,0.0,1.0,0.0,0.0,21.0,0,3,0.0,0.0,1.0
davisst02,1988,ALCS,OAK,AL,0,0,1,1,0,0,0,19,2,0,0,5,4,0.1,0.0,0.0,1.0,0.0,0.0,26.0,0,2,1.0,0.0,0.0
davisst02,1988,WS,OAK,AL,0,2,2,2,0,0,0,24,14,10,3,1,7,0.389,11.25,0.0,0.0,0.0,0.0,37.0,0,10,0.0,0.0,1.0
davisst02,1989,ALCS,OAK,AL,0,1,1,1,0,0,0,19,5,5,0,2,3,0.227,7.11,1.0,0.0,0.0,0.0,25.0,0,6,0.0,1.0,1.0
daviswa01,2010,ALDS1,TBA,AL,1,0,1,1,0,0,0,15,7,2,1,3,7,0.333,3.6,0.0,0.0,0.0,0.0,24.0,0,2,0.0,0.0,1.0
daviswa01,2011,ALDS2,TBA,AL,0,0,2,0,0,0,0,7,1,0,0,1,1,0.125,0.0,0.0,0.0,0.0,0.0,9.0,2,0,0.0,0.0,0.0
daviswa01,2014,ALCS,KCA,AL,2,0,4,0,0,0,0,15,2,0,0,0,6,0.118,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0.0,0.0,0.0
daviswa01,2014,ALDS1,KCA,AL,0,0,3,0,0,0,0,10,3,1,0,2,3,0.25,2.7,0.0,1.0,0.0,0.0,14.0,0,1,0.0,0.0,0.0
daviswa01,2014,ALWC,KCA,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
daviswa01,2014,WS,KCA,AL,0,0,4,0,0,0,0,15,3,0,0,0,10,0.167,0.0,0.0,0.0,0.0,0.0,18.0,1,1,0.0,0.0,0.0
daviswa01,2015,ALCS,KCA,AL,1,0,2,0,0,0,1,8,2,0,0,2,5,0.2,0.0,0.0,1.0,0.0,0.0,12.0,2,0,0.0,0.0,0.0
daviswa01,2015,ALDS1,KCA,AL,0,0,3,0,0,0,2,12,1,0,0,1,5,0.083,0.0,0.0,0.0,0.0,0.0,13.0,3,0,0.0,0.0,0.0
daviswa01,2015,WS,KCA,AL,0,0,3,0,0,0,1,12,3,0,0,0,8,0.214,0.0,0.0,0.0,0.0,0.0,14.0,2,0,0.0,0.0,0.0
daviswa01,2017,NLCS,CHN,NL,0,0,1,0,0,0,1,6,1,1,1,3,3,0.167,4.5,0.0,0.0,0.0,0.0,9.0,1,1,0.0,0.0,1.0
daviswa01,2017,NLDS2,CHN,NL,0,0,4,0,0,0,3,13,4,2,1,3,5,0.267,4.15,0.0,0.0,0.0,0.0,18.0,3,2,0.0,0.0,1.0
daviswa01,2018,NLDS1,COL,NL,0,0,1,0,0,0,0,0,2,2,2,2,0,1.0,5.086469708302169,0.0,0.0,0.0,0.0,4.0,0,2,0.0,0.0,0.0
daviswa01,2018,NLWC,COL,NL,0,0,1,0,0,0,0,4,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
dawsojo01,1927,WS,PIT,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
dayleke01,1985,NLCS,SLN,NL,0,0,5,0,0,0,2,18,2,0,0,1,3,0.105,0.0,0.0,0.0,0.0,0.0,20.0,2,0,0.0,0.0,1.0
dayleke01,1985,WS,SLN,NL,1,0,4,0,0,0,0,18,1,0,0,3,5,0.053,0.0,0.0,0.0,0.0,0.0,22.0,2,0,0.0,0.0,0.0
dayleke01,1987,NLCS,SLN,NL,0,0,3,0,0,0,2,12,1,0,0,2,4,0.091,0.0,0.0,0.0,1.0,0.0,14.0,3,0,0.0,0.0,1.0
dayleke01,1987,WS,SLN,NL,0,0,4,0,0,0,1,14,2,1,1,0,3,0.125,1.93,0.0,0.0,0.0,0.0,16.0,1,1,0.0,0.0,0.0
daytogr01,2016,NLCS,LAN,NL,0,0,3,0,0,0,0,5,1,0,0,0,2,0.167,0.0,0.0,0.0,0.0,0.0,6.0,1,0,0.0,0.0,0.0
daytogr01,2016,NLDS2,LAN,NL,0,0,4,0,0,0,0,5,5,3,1,2,4,0.5,16.2,0.0,0.0,0.0,0.0,12.0,0,3,0.0,0.0,0.0
daytogr01,2020,NLCS,ATL,NL,0,0,1,0,0,0,0,6,8,8,3,1,2,0.571,36.0,0.0,0.0,1.0,0.0,16.0,0,8,0.0,0.0,0.0
deandi01,1934,WS,SLN,NL,2,1,3,3,2,1,0,78,20,5,2,5,17,0.206,1.73,0.0,0.0,1.0,0.0,103.0,0,6,0.0,0.0,1.0
deandi01,1938,WS,CHN,NL,0,1,2,1,0,0,0,25,8,6,2,1,2,0.25,6.48,0.0,0.0,0.0,0.0,33.0,1,6,0.0,0.0,1.0
deanpa01,1934,WS,SLN,NL,2,0,2,2,2,0,0,54,15,2,0,7,11,0.221,1.0,1.0,0.0,1.0,0.0,77.0,0,4,1.0,0.0,0.0
deanwa01,1924,WS,NY1,NL,0,0,1,0,0,0,0,6,3,1,0,0,2,0.333,4.5,0.0,0.0,0.0,0.0,9.0,1,2,0.0,0.0,0.0
degroja01,2015,NLCS,NYN,NL,1,0,1,1,0,0,0,21,4,2,2,1,7,0.16,2.57,0.0,0.0,0.0,0.0,26.0,0,2,0.0,0.0,0.0
degroja01,2015,NLDS2,NYN,NL,2,0,2,2,0,0,0,39,11,2,0,4,20,0.229,1.38,1.0,0.0,0.0,0.0,54.0,0,2,2.0,0.0,1.0
degroja01,2015,WS,NYN,NL,0,1,1,1,0,0,0,15,6,4,0,3,2,0.273,7.2,0.0,0.0,0.0,0.0,25.0,0,4,0.0,0.0,0.0
degroja01,2022,NLWC1,NYN,NL,1,0,1,1,0,0,0,18,5,2,1,2,8,0.227,3.0,0.0,0.0,0.0,0.0,25.0,0,2,1.0,0.0,0.0
delarjo01,2017,NLDS1,ARI,NL,0,0,2,0,0,0,0,6,4,0,0,0,2,0.444,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0.0,0.0,0.0
delarjo01,2017,NLWC,ARI,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.24643425579655948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0
delarjo01,2018,NLWC,CHN,NL,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0
delcama01,2007,ALCS,BOS,AL,0,0,3,0,0,0,0,5,4,3,1,2,3,0.444,16.2,0.0,0.0,0.0,0.0,11.0,1,3,0.0,0.0,0.0
delcama01,2007,ALDS1,BOS,AL,0,0,1,0,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0,0,0.0,0.0,0.0
delcama01,2007,WS,BOS,AL,0,0,2,0,0,0,0,4,3,1,1,1,1,0.429,6.75,0.0,0.0,0.0,0.0,8.0,0,1,0.0,0.0,0.0
delcama01,2008,ALCS,BOS,AL,0,0,3,0,0,0,0,6,3,7,0,5,2,0.333,31.5,0.0,0.0,0.0,0.0,14.0,0,7,0.0,0.0,0.0
delcama01,2008,ALDS1,BOS,AL,1,0,2,0,0,0,0,7,1,0,0,0,1,0.143,0.0,0.0,0.0,1.0,0.0,8.0,1,0,0.0,0.0,0.0
deleojo01,1993,ALCS,CHA,AL,0,0,2,0,0,0,0,14,7,1,0,1,6,0.35,1.93,0.0,0.0,0.0,0.0,21.0,0,1,0.0,0.0,0.0
dellwh01,1916,WS,BRO,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0.0,0.0,0.0,0.0,0.0,4.0,1,0,1.0,0.0,0.0
delosen01,2022,ALDS1,CLE,AL,0,0,2,0,0,0,0,7,1,0,0,0,1,0.143,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,1.0
delosen01,2022,ALWC1,CLE,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
deltomi01,2000,NLDS2,SFN,NL,0,0,1,0,0,0,0,3,1,0,0,0,2,0.25,0.0,0.0,0.0,1.0,0.0,5.0,1,0,0.0,0.0,0.0
demaral01,1913,WS,NY1,NL,0,1,1,1,0,0,0,12,7,2,0,1,0,0.368,4.5,0.0,0.0,0.0,0.0,21.0,0,4,1.0,0.0,0.0
demerla01,1974,NLCS,PIT,NL,0,0,2,0,0,0,0,3,3,4,0,2,0,0.6,36.0,0.0,1.0,0.0,0.0,8.0,0,4,1.0,0.0,0.0
demerla01,1975,NLCS,PIT,NL,0,0,1,0,0,0,0,6,4,4,1,1,1,0.444,18.0,0.0,0.0,0.0,0.0,11.0,0,4,0.0,1.0,0.0
dempsry01,2007,NLDS1,CHN,NL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
dempsry01,2008,NLDS1,CHN,NL,0,1,1,1,0,0,0,14,4,4,1,7,2,0.235,7.71,0.0,0.0,0.0,0.0,24.0,0,4,0.0,0.0,1.0
dempsry01,2013,ALCS,BOS,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,1.0
dempsry01,2013,ALDS1,BOS,AL,0,0,1,0,0,0,0,3,1,0,0,0,2,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
dempsry01,2013,WS,BOS,AL,0,0,1,0,0,0,0,3,2,1,1,0,1,0.4,9.0,0.0,0.0,0.0,0.0,5.0,1,1,0.0,0.0,0.0
dennyjo01,1983,NLCS,PHI,NL,0,1,1,1,0,0,0,18,5,0,0,3,3,0.208,0.0,1.0,0.0,1.0,0.0,28.0,0,3,0.0,0.0,0.0
dennyjo01,1983,WS,PHI,NL,1,1,2,2,0,0,0,39,12,5,1,3,9,0.235,3.46,2.0,0.0,0.0,0.0,54.0,0,5,0.0,0.0,0.0
depause01,1999,ALDS1,CLE,AL,0,0,3,0,0,0,0,15,2,1,0,3,5,0.125,1.8,0.0,0.0,0.0,0.0,20.0,0,1,0.0,1.0,0.0
derripa01,1931,WS,SLN,NL,0,2,3,2,0,0,0,38,14,6,1,7,14,0.275,4.26,0.0,1.0,0.0,0.0,59.0,1,10,1.0,0.0,0.0
derripa01,1939,WS,CIN,NL,0,1,2,2,1,0,0,46,9,4,2,3,9,0.164,2.35,1.0,0.0,0.0,0.0,58.0,0,4,0.0,0.0,0.0
derripa01,1940,WS,CIN,NL,2,1,3,3,2,0,0,58,17,6,0,10,6,0.236,2.79,2.0,0.0,0.0,0.0,84.0,0,8,2.0,0.0,2.0
derripa01,1945,WS,CHN,NL,0,0,3,0,0,0,0,16,5,4,0,7,1,0.25,6.75,2.0,0.0,0.0,0.0,29.0,0,4,2.0,0.0,0.0
desclan01,2021,NLDS2,SFN,NL,0,1,1,1,0,0,0,5,5,2,0,0,2,0.556,10.8,0.0,0.0,0.0,0.0,10.0,0,2,0.0,1.0,0.0
desseel01,2004,NLDS1,LAN,NL,0,0,1,0,0,0,0,4,1,1,1,0,1,0.2,6.75,0.0,0.0,0.0,0.0,5.0,0,1,0.0,0.0,0.0
detwiro01,2012,NLDS1,WAS,NL,0,0,1,1,0,0,0,18,3,0,0,3,2,0.15,0.0,1.0,0.0,0.0,0.0,25.0,0,1,1.0,1.0,0.0
devench02,2017,ALCS,HOU,AL,0,0,2,0,0,0,0,2,1,1,0,2,0,0.5,13.5,0.0,0.0,0.0,0.0,5.0,0,1,0.0,1.0,0.0
devench02,2017,ALDS2,HOU,AL,0,0,3,0,0,0,0,7,4,3,0,0,3,0.364,11.57,0.0,0.0,0.0,0.0,11.0,0,3,0.0,0.0,0.0
devench02,2017,WS,HOU,AL,1,0,5,0,0,0,0,15,4,4,2,1,5,0.211,7.2,0.0,0.0,0.0,0.0,20.0,2,4,0.0,0.0,0.0
devench02,2019,WS,HOU,AL,0,0,3,0,0,0,0,9,3,3,1,1,3,0.25,9.0,0.0,0.0,1.0,0.0,14.0,3,3,0.0,0.0,0.0
devench02,2023,ALWC1,TBA,AL,0,0,1,0,0,0,0,6,1,0,0,0,0,0.143,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
devinjo01,2005,NLDS2,ATL,NL,0,1,3,0,0,0,0,5,3,2,1,1,3,0.375,10.8,1.0,0.0,1.0,0.0,10.0,1,2,0.0,0.0,0.0
devliji02,1888,WS,SL4,AA,1,0,1,0,0,0,0,21,5,2,0,2,5,0.24643425579655948,2.57,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0
diazca01,1985,NLCS,LAN,NL,0,0,2,0,0,0,0,9,5,1,0,1,2,0.357,3.0,1.0,0.0,0.0,0.0,15.0,1,1,0.0,0.0,0.0
diazed04,2022,NLWC1,NYN,NL,0,0,2,0,0,0,0,8,2,0,0,1,2,0.25,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1.0,0.0,0.0
dibblro01,1990,NLCS,CIN,NL,0,0,4,0,0,0,1,15,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2,0,0.0,0.0,0.0
dibblro01,1990,WS,CIN,NL,1,0,3,0,0,0,0,14,3,0,0,1,4,0.188,0.0,0.0,1.0,0.0,0.0,17.0,1,0,0.0,0.0,1.0
dickera01,2015,ALCS,TOR,AL,0,1,1,1,0,0,0,5,4,4,2,2,1,0.5,21.6,0.0,0.0,1.0,0.0,12.0,0,5,0.0,1.0,0.0
dickera01,2015,ALDS2,TOR,AL,0,0,1,1,0,0,0,14,5,1,0,0,3,0.263,1.93,0.0,1.0,0.0,0.0,19.0,0,1,0.0,0.0,0.0
dicksmu01,1943,WS,SLN,NL,0,0,1,0,0,0,0,2,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
dicksmu01,1946,WS,SLN,NL,0,1,2,2,0,0,0,42,11,6,1,4,7,0.212,3.86,1.0,0.0,0.0,0.0,57.0,0,6,1.0,0.0,0.0
dicksmu01,1958,WS,NYA,AL,0,0,2,0,0,0,0,12,4,2,0,0,1,0.267,4.5,0.0,0.0,0.0,0.0,16.0,1,2,0.0,1.0,0.0
diekmja01,2015,ALDS2,TEX,AL,0,0,4,0,0,0,0,18,2,1,0,0,5,0.105,1.5,0.0,0.0,0.0,0.0,19.0,1,1,0.0,0.0,0.0
diekmja01,2016,ALDS1,TEX,AL,0,0,2,0,0,0,0,3,5,3,1,2,1,0.625,27.0,1.0,0.0,0.0,0.0,10.0,1,3,0.0,0.0,0.0
diekmja01,2019,ALWC,OAK,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
diekmja01,2020,ALDS2,OAK,AL,0,0,3,0,0,0,0,9,3,2,1,0,4,0.25,6.0,0.0,0.0,1.0,0.0,13.0,0,2,0.0,0.0,0.0
diekmja01,2020,ALWC4,OAK,AL,0,0,3,0,0,0,1,5,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2,0,0.0,0.0,0.0
diekmja01,2023,ALWC1,TBA,AL,0,0,1,0,0,0,0,3,1,0,0,1,2,0.25,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
dinnebi01,1903,WS,BOS,AL,3,1,4,4,4,2,0,105,29,8,0,8,28,0.23,2.06,0.0,0.0,0.0,0.0,134.0,0,8,0.0,0.0,0.0
ditmaar01,1957,WS,NYA,AL,0,0,2,0,0,0,0,18,2,0,0,0,2,0.1,0.0,0.0,0.0,1.0,0.0,22.0,0,0,1.0,0.0,1.0
ditmaar01,1958,WS,NYA,AL,0,0,1,0,0,0,0,11,2,0,0,0,2,0.182,0.0,0.0,0.0,0.0,0.0,12.0,0,0,1.0,0.0,0.0
ditmaar01,1960,WS,NYA,AL,0,2,2,2,0,0,0,5,6,4,0,1,0,0.5,21.6,0.0,0.0,0.0,0.0,13.0,0,6,0.0,0.0,0.0
dobnara01,2019,ALDS2,MIN,AL,0,1,1,1,0,0,0,6,6,4,0,2,0,0.545,18.0,0.0,0.0,0.0,0.0,13.0,0,4,0.0,0.0,1.0
dobsojo01,1946,WS,BOS,AL,1,0,3,1,1,0,0,38,4,0,0,3,10,0.091,0.0,1.0,0.0,1.0,0.0,48.0,1,3,0.0,0.0,0.0
dobsopa01,1968,WS,DET,AL,0,0,3,0,0,0,0,14,5,2,2,1,0,0.278,3.86,0.0,0.0,0.0,0.0,19.0,1,2,0.0,0.0,0.0
dobsopa01,1971,WS,BAL,AL,0,0,3,1,0,0,0,20,13,3,0,4,6,0.406,4.05,2.0,0.0,0.0,0.0,36.0,0,3,0.0,0.0,1.0
dolisra01,2020,ALWC1,TOR,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,1.0
dominse01,2022,NLCS,PHI,NL,0,0,3,0,0,0,1,12,2,1,0,0,7,0.143,2.25,0.0,3.0,0.0,0.0,14.0,1,1,0.0,0.0,0.0
dominse01,2022,NLDS1,PHI,NL,1,0,2,0,0,0,0,9,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,0,0.0,0.0,0.0
dominse01,2022,NLWC2,PHI,NL,0,0,1,0,0,0,0,2,1,0,0,0,2,0.333,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
dominse01,2022,WS,PHI,NL,1,0,3,0,0,0,0,9,4,1,0,1,3,0.308,3.0,0.0,1.0,0.0,0.0,14.0,0,1,0.0,0.0,0.0
dominse01,2023,NLCS,PHI,NL,0,0,3,0,0,0,0,8,2,0,0,3,3,0.2,0.0,0.0,0.0,0.0,0.0,14.0,0,1,0.0,1.0,0.0
dominse01,2023,NLDS1,PHI,NL,0,0,3,0,0,0,0,8,4,0,0,0,4,0.333,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0.0,0.0,0.0
donalat01,1941,WS,NYA,AL,0,0,1,1,0,0,0,12,6,4,1,3,2,0.333,9.0,0.0,0.0,0.0,0.0,21.0,0,4,0.0,0.0,0.0
donalat01,1942,WS,NYA,AL,0,1,1,0,0,0,0,9,3,2,0,2,1,0.25,6.0,0.0,0.0,0.0,0.0,14.0,0,2,0.0,0.0,0.0
donnebl01,1944,WS,SLN,NL,1,0,2,0,0,0,0,18,2,0,0,1,9,0.1,0.0,1.0,0.0,0.0,0.0,21.0,2,0,0.0,0.0,0.0
donnebr01,2002,ALCS,ANA,AL,0,0,3,0,0,0,0,10,3,3,0,0,5,0.231,8.1,0.0,1.0,1.0,0.0,14.0,0,3,0.0,0.0,0.0
donnebr01,2002,ALDS1,ANA,AL,0,0,3,0,0,0,0,6,3,3,2,1,2,0.333,13.5,0.0,0.0,0.0,0.0,10.0,1,3,0.0,0.0,0.0
