pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity
1221,420864,"Flores, Randy",1221,100,0.29,0.192,0.321,0.482,0.371,,,80,276,,,,84.7
1212,572788,"Cravy, Tyler",1212,100,0.254,0.179,0.294,0.433,0.336,0.351,0.261,68,268,88.4,15.8,1930.0,88.0
1208,442707,"DiFelice, Mark",1208,100,0.241,0.175,0.284,0.416,0.304,,,69,286,,,,83.0
1204,684320,"Rodríguez, Yariel",1204,100,0.237,0.163,0.289,0.401,0.322,0.315,0.236,61,257,88.2,16.0,2424.0,89.2
1204,448337,"Kinney, Josh",1204,100,0.263,0.147,0.332,0.41,0.335,,,73,278,,,,85.8
1202,517060,"Hernandez, Pedro",1202,100,0.35,0.221,0.357,0.571,0.417,,,98,280,,,,85.9
1198,666818,"Frías, Luis",1198,100,0.274,0.175,0.328,0.448,0.367,0.356,0.263,69,252,90.4,13.6,2172.0,92.1
1195,656657,"Logue, Zach",1195,100,0.29,0.265,0.307,0.556,0.384,0.357,0.269,81,279,88.5,17.3,2095.0,86.2
1188,808967,"Yamamoto, Yoshinobu",1188,100,0.221,0.136,0.29,0.357,0.271,0.282,0.234,62,280,88.1,7.9,2092.0,89.6
1187,672456,"Montero, Keider",1187,100,0.27,0.204,0.299,0.474,0.35,0.347,0.282,77,285,89.5,14.9,2373.0,88.9
1187,642239,"Zastryzny, Rob",1187,100,0.266,0.102,0.323,0.367,0.317,0.291,0.226,68,256,86.3,13.1,2292.0,86.6
1186,686539,"Cronin, Declan",1186,100,0.278,0.09,0.36,0.368,0.323,0.314,0.252,80,288,89.6,0.7,2670.0,89.9
1183,664054,"Stashak, Cody",1183,100,0.257,0.189,0.317,0.446,0.311,0.32,0.244,76,296,90.0,22.8,2179.0,86.9
1181,663704,"McArthur, James",1181,100,0.276,0.159,0.327,0.435,0.319,0.303,0.258,83,301,89.5,6.3,2465.0,89.1
1175,122195,"Shouse, Brian",1175,100,0.252,0.154,0.272,0.407,0.304,,,77,305,,,,79.0
1174,500872,"Infante, Gregory",1174,100,0.239,0.113,0.291,0.352,0.291,0.311,0.252,59,247,88.0,17.4,2345.0,90.9
1173,641672,"Hatch, Thomas",1173,100,0.271,0.168,0.319,0.44,0.348,0.346,0.268,74,273,88.8,12.0,2390.0,90.5
1171,696136,"Wicks, Jordan",1171,100,0.258,0.152,0.3,0.409,0.314,0.309,0.25,68,264,86.9,9.3,2113.0,87.5
1168,228594,"Riske, David",1168,100,0.29,0.172,0.313,0.462,0.362,,,76,262,,,,86.4
1167,677865,"Bruihl, Justin",1167,100,0.254,0.139,0.286,0.394,0.308,0.308,0.255,73,287,86.7,10.8,2320.0,85.1
1166,605894,"González, Severino",1166,100,0.315,0.191,0.369,0.506,0.362,0.325,0.265,84,267,87.6,17.9,2329.0,88.2
1165,543964,"Zych, Tony",1165,100,0.217,0.087,0.295,0.304,0.278,0.267,0.192,57,263,84.8,9.3,2189.0,89.6
1165,641726,"Jefferies, Daulton",1165,100,0.294,0.212,0.321,0.505,0.363,0.312,0.252,86,293,88.4,10.6,2084.0,89.5
1160,676680,"Cosgrove, Tom",1160,100,0.221,0.098,0.267,0.32,0.287,0.277,0.208,54,244,84.1,15.9,2482.0,83.4
1160,400093,"Sanchez, Duaner",1160,100,0.263,0.153,0.286,0.416,0.334,,,72,274,,,,85.7
1160,669920,"Alexander, Jason",1160,100,0.312,0.202,0.329,0.514,0.38,0.357,0.285,88,282,89.5,4.0,2132.0,88.1
1160,542587,"Araujo, Elvis",1160,100,0.266,0.12,0.339,0.386,0.33,0.311,0.238,64,241,87.4,13.1,2258.0,90.2
1160,672391,"Ort, Kaleb",1160,100,0.263,0.185,0.309,0.448,0.336,0.318,0.24,71,270,88.6,20.1,2299.0,92.9
1158,534737,"Dean, Pat",1158,100,0.321,0.223,0.352,0.544,0.387,0.342,0.277,88,274,91.1,13.1,1876.0,87.4
1156,669618,"Barlow, Joe",1156,100,0.195,0.143,0.215,0.338,0.272,0.319,0.231,52,266,90.0,17.3,2285.0,89.0
1154,641427,"Busenitz, Alan",1154,100,0.281,0.198,0.306,0.478,0.348,0.346,0.266,71,253,89.6,13.4,2566.0,91.3
1149,642607,"Agrazal, Dario",1149,100,0.283,0.214,0.285,0.497,0.354,0.346,0.273,82,290,87.3,14.8,2180.0,88.8
1147,607755,"Vasquez, Andrew",1147,100,0.237,0.106,0.298,0.343,0.316,0.307,0.219,58,245,85.4,9.1,2526.0,81.9
1144,641851,"McGowin, Kyle",1144,100,0.231,0.223,0.263,0.454,0.324,0.317,0.231,58,251,88.2,16.4,2604.0,85.4
1143,656686,"Martin, Corbin",1143,100,0.303,0.282,0.327,0.585,0.411,0.397,0.292,71,234,90.6,12.4,2335.0,91.1
1140,573589,"Ynoa, Michael",1140,100,0.215,0.143,0.26,0.359,0.317,0.324,0.218,48,223,88.3,15.4,2276.0,90.1
1140,543881,"Villarreal, Pedro",1140,100,0.29,0.168,0.31,0.459,0.346,0.31,0.267,81,279,87.8,13.5,2140.0,90.1
1136,113961,"Eyre, Scott",1136,100,0.235,0.148,0.287,0.383,0.301,,,54,230,,,,87.1
1134,543942,"Wooten, Rob",1134,100,0.28,0.114,0.34,0.394,0.324,0.425,0.278,74,264,88.1,10.5,1989.0,84.8
1132,664092,"Poppen, Sean",1132,100,0.294,0.187,0.361,0.481,0.36,0.32,0.252,77,262,88.8,10.6,2090.0,89.9
1129,600526,"Torres, José",1129,100,0.244,0.211,0.273,0.456,0.318,0.305,0.233,66,270,89.5,17.3,2094.0,92.3
1129,435158,"Yabu, Keiichi",1129,100,0.243,0.089,0.288,0.332,0.307,,,63,259,,,,87.1
1127,642770,"Guerra, Javy",1127,100,0.277,0.157,0.303,0.434,0.356,0.37,0.281,69,249,90.1,11.9,2259.0,94.8
1127,621294,"Heller, Ben",1127,100,0.258,0.175,0.31,0.433,0.35,0.344,0.251,62,240,88.0,12.4,2184.0,89.2
1125,457733,"Devine, Joey",1125,100,0.173,0.042,0.24,0.215,0.22,,,41,237,,,,90.0
1125,643615,"Zeuch, T.J.",1125,100,0.305,0.233,0.31,0.538,0.394,0.406,0.315,76,249,90.6,7.1,2069.0,88.0
1125,425768,"Guzman, Angel",1125,100,0.202,0.154,0.222,0.356,0.277,,,51,253,,,,92.3
1116,464244,"Arias, Alberto",1116,100,0.274,0.091,0.333,0.365,0.326,,,72,263,,,,88.9
1113,600968,"Rosario, Randy",1113,100,0.285,0.146,0.319,0.431,0.343,0.344,0.279,76,267,90.3,6.0,2042.0,90.6
1113,661440,"Llovera, Mauricio",1113,100,0.27,0.174,0.313,0.444,0.345,0.33,0.247,65,241,88.0,9.7,2228.0,89.8
1113,543594,"Nolin, Sean",1113,100,0.325,0.214,0.335,0.54,0.394,0.347,0.259,82,252,88.5,15.0,1931.0,84.1
1111,671212,"Boyle, Joe",1111,100,0.217,0.12,0.278,0.336,0.309,0.306,0.212,47,217,88.0,18.4,2524.0,93.0
1111,543001,"Carpenter, Ryan",1111,100,0.342,0.291,0.338,0.633,0.42,0.395,0.321,95,278,89.9,13.4,2316.0,84.9
1111,623439,"Garton, Ryan",1111,100,0.26,0.173,0.284,0.433,0.314,0.335,0.273,66,254,88.2,12.7,2088.0,89.1
1107,400141,"Ramirez, Horacio",1107,100,0.312,0.131,0.333,0.443,0.35,,,88,282,,,,87.9
1103,669062,"Miller, Erik",1103,100,0.199,0.142,0.271,0.341,0.292,0.274,0.184,42,211,88.6,11.0,2167.0,90.6
1102,686218,"Sheehan, Emmet",1102,100,0.215,0.21,0.244,0.425,0.313,0.302,0.196,50,233,90.1,21.0,2235.0,91.1
1100,150430,"Vizcaino, Luis",1100,100,0.247,0.213,0.279,0.46,0.341,,,58,235,,,,87.8
1098,435500,"Giese, Dan",1098,100,0.242,0.147,0.255,0.389,0.302,,,61,252,,,,82.1
1096,425606,"Calero, Kiko",1096,100,0.18,0.06,0.264,0.24,0.242,,,39,217,,,,84.0
1094,543242,"Graham, J.R.",1094,100,0.29,0.176,0.332,0.466,0.354,0.346,0.265,76,262,89.9,7.0,2015.0,91.8
1094,114849,"Glavine, Tom",1094,100,0.288,0.219,0.298,0.506,0.382,,,67,233,,,,79.7
1093,596027,"Maples, Dillon",1093,100,0.182,0.141,0.266,0.323,0.331,0.338,0.198,35,192,87.0,6.1,2841.0,91.0
1093,641341,"Bashlor, Tyler",1093,100,0.238,0.234,0.246,0.472,0.347,0.33,0.225,56,235,89.2,22.1,2494.0,91.5
1092,643617,"Reininger, Zac",1092,100,0.345,0.345,0.345,0.69,0.443,0.412,0.32,88,255,90.4,13.9,2360.0,89.3
1092,545343,"Head, Louis",1092,100,0.224,0.143,0.269,0.367,0.301,0.299,0.215,53,237,88.9,21.7,2420.0,87.8
1091,663542,"Hudson, Bryan",1091,100,0.163,0.142,0.186,0.305,0.241,0.283,0.214,40,246,88.2,12.6,2216.0,88.2
1091,518764,"Hand, Donovan",1091,100,0.275,0.162,0.286,0.438,0.339,0.312,0.254,73,265,90.7,-2.4,1820.0,83.8
1089,689147,"Kerkering, Orion",1089,100,0.235,0.078,0.329,0.313,0.279,0.282,0.225,54,230,87.2,5.7,2660.0,90.9
1089,425531,"Waechter, Doug",1089,100,0.265,0.165,0.29,0.43,0.327,,,72,272,,,,87.8
1087,451585,"Demel, Sam",1087,100,0.293,0.18,0.33,0.473,0.362,,,75,256,,,,90.0
1086,685503,"Arihara, Kohei",1086,100,0.32,0.296,0.328,0.617,0.425,0.41,0.309,81,253,89.8,9.0,1958.0,86.3
1082,444427,"Texeira, Kanekoa",1082,100,0.317,0.092,0.343,0.41,0.348,,,86,271,,,,90.0
1081,681982,"Anderson, Grant",1081,100,0.289,0.224,0.318,0.512,0.366,0.327,0.247,71,246,87.4,14.6,2282.0,88.3
1079,663455,"Pilkington, Konnor",1079,100,0.235,0.122,0.277,0.357,0.311,0.334,0.241,54,230,88.7,13.1,2117.0,88.6
1073,446624,"Haeger, Charlie",1073,100,0.269,0.203,0.305,0.472,0.381,,,57,212,,,,73.9
1073,571539,"Carasiti, Matt",1073,100,0.335,0.184,0.387,0.519,0.397,0.368,0.291,80,239,90.0,7.6,1732.0,90.5
1072,219594,"Ohka, Tomo",1072,100,0.278,0.256,0.255,0.534,0.368,,,77,277,,,,85.5
1072,658305,"García, Edgar",1072,100,0.275,0.303,0.292,0.578,0.396,0.37,0.255,60,218,89.5,15.2,2255.0,90.4
1071,664123,"Effross, Scott",1071,100,0.226,0.107,0.297,0.333,0.266,0.258,0.209,61,270,87.4,7.8,2293.0,85.4
1070,430680,"Lehr, Justin",1070,100,0.286,0.214,0.28,0.5,0.373,,,72,252,,,,82.1
1070,605521,"Warren, Art",1070,100,0.216,0.134,0.295,0.351,0.298,0.293,0.204,50,231,88.5,17.0,2413.0,89.2
1069,452293,"Albaladejo, Jonathan",1069,100,0.295,0.198,0.321,0.494,0.375,,,70,237,,,,88.4
1065,676969,"de Geus, Brett",1065,100,0.309,0.157,0.36,0.466,0.376,0.356,0.284,73,236,88.7,4.0,2125.0,90.4
1064,489448,"Zagurski, Mike",1064,100,0.308,0.213,0.37,0.521,0.399,0.402,0.369,65,211,98.2,6.5,2254.0,89.9
1060,425860,"Bullington, Bryan",1060,100,0.291,0.195,0.317,0.486,0.365,,,73,251,,,,89.1
1060,435638,"Jackson, Zach",1060,100,0.302,0.153,0.326,0.455,0.357,,,83,275,,,,86.5
1058,455091,"Ekstrom, Mike",1058,100,0.292,0.119,0.33,0.411,0.339,,,69,236,,,,89.1
1057,676974,"Meyer, Max",1057,100,0.277,0.293,0.291,0.57,0.384,0.341,0.25,69,249,90.5,10.4,2352.0,90.4
1057,446488,"Rice, Scott",1057,100,0.247,0.074,0.311,0.32,0.307,,,57,231,,,,86.4
1056,700249,"Povich, Cade",1056,100,0.286,0.191,0.321,0.477,0.36,0.317,0.238,69,241,87.4,17.4,2287.0,86.7
1055,668665,"Nogosek, Stephen",1055,100,0.274,0.235,0.302,0.509,0.362,0.339,0.253,63,230,89.6,16.4,2255.0,90.3
1054,623485,"Goudeau, Ashton",1054,100,0.272,0.187,0.286,0.46,0.347,0.333,0.259,64,235,88.8,11.3,2027.0,86.3
1050,120401,"Percival, Troy",1050,100,0.206,0.239,0.201,0.445,0.331,,,43,209,,,,89.2
1046,445001,"Cassevah, Bobby",1046,100,0.236,0.105,0.26,0.342,0.298,,,56,237,,,,90.9
1046,671922,"Smith, Cade",1046,100,0.196,0.089,0.306,0.285,0.243,0.264,0.207,46,235,90.5,10.0,1952.0,92.9
1043,670046,"Rosenberg, Kenny",1043,100,0.263,0.169,0.296,0.432,0.333,0.322,0.249,64,243,88.4,17.7,1995.0,85.2
1043,686753,"Jameson, Drey",1043,100,0.246,0.139,0.295,0.385,0.311,0.346,0.258,60,244,90.9,8.8,2228.0,91.5
1042,136268,"Bradford, Chad",1042,100,0.296,0.058,0.306,0.354,0.299,,,87,294,,,,77.8
1041,681676,"Fernandez, Ryan",1041,100,0.217,0.104,0.278,0.321,0.277,0.295,0.22,46,212,88.1,9.8,2366.0,90.9
1039,666721,"Castillo, Max",1039,100,0.257,0.186,0.281,0.442,0.339,0.348,0.269,58,226,88.6,10.9,2056.0,89.1
1039,623364,"Wieck, Brad",1039,100,0.191,0.186,0.262,0.377,0.283,0.294,0.2,42,220,91.0,18.8,2240.0,90.0
1039,599899,"Tateyama, Yoshinori",1039,100,0.232,0.203,0.262,0.436,0.308,,,56,241,,,,80.3
1031,806185,"Birdsong, Hayden",1031,100,0.225,0.204,0.277,0.429,0.342,0.341,0.226,43,191,89.5,13.3,2238.0,89.6
1027,642564,"Martes, Francis",1027,100,0.245,0.159,0.328,0.404,0.333,0.329,0.236,51,208,87.8,13.0,2423.0,91.2
1024,544759,"Schultz, Bo",1024,100,0.244,0.173,0.254,0.417,0.305,0.327,0.265,62,254,89.7,8.7,2301.0,93.8
1024,441368,"Castillo, Alberto",1024,100,0.279,0.176,0.32,0.455,0.367,,,65,233,,,,85.3
1023,607309,"Klein, Phil",1023,100,0.264,0.194,0.312,0.458,0.348,0.359,0.273,57,216,88.0,13.8,2225.0,88.7
1021,451767,"Dolsi, Freddy",1021,100,0.275,0.083,0.308,0.358,0.326,,,63,229,,,,92.2
1021,582494,"Scott, Robby",1021,100,0.225,0.201,0.252,0.426,0.328,0.307,0.214,46,204,84.8,16.9,2165.0,83.3
1018,451257,"Gabbard, Kason",1018,100,0.292,0.119,0.322,0.411,0.36,,,64,219,,,,83.3
1016,543725,"Rosenberg, B.J.",1016,100,0.269,0.194,0.316,0.463,0.363,,,58,216,,,,91.2
1016,543136,"Eppley, Cody",1016,100,0.279,0.124,0.321,0.403,0.328,,,65,233,,,,86.5
1015,642073,"Sherfy, Jimmie",1015,100,0.231,0.148,0.276,0.38,0.296,0.292,0.224,53,229,86.7,17.8,2398.0,84.7
1015,626929,"Thorpe, Lewis",1015,100,0.318,0.197,0.364,0.515,0.382,0.353,0.279,76,239,87.9,14.4,1991.0,85.4
1014,660600,"Paredes, Enoli",1014,100,0.202,0.076,0.271,0.278,0.302,0.349,0.239,40,198,87.4,13.3,2545.0,92.0
1013,676050,"Naughton, Packy",1013,100,0.282,0.133,0.332,0.415,0.332,0.316,0.259,68,241,86.6,6.9,1928.0,87.8
1008,503444,"De La Cruz, Joel",1008,100,0.263,0.202,0.272,0.466,0.338,0.34,0.272,65,247,89.2,11.2,2097.0,89.0
1006,594772,"Buchanan, Jake",1006,100,0.289,0.142,0.308,0.431,0.346,0.346,0.285,73,253,88.4,4.9,1837.0,85.3
1005,477557,"Rodriguez, Francisco",1005,100,0.251,0.136,0.281,0.387,0.324,,,59,235,,,,90.9
1004,493131,"Kobayashi, Masa",1004,100,0.288,0.15,0.306,0.438,0.338,,,77,267,,,,89.4
1004,493161,"Yabuta, Yasuhiko",1004,100,0.321,0.211,0.345,0.532,0.398,,,70,218,,,,85.9
1001,655889,"Rodríguez, Manuel",1001,100,0.217,0.133,0.256,0.35,0.302,0.316,0.245,49,226,84.9,7.7,2232.0,93.4
999,621248,"Garza Jr., Ralph",999,100,0.252,0.167,0.277,0.419,0.33,0.341,0.267,62,246,87.6,11.1,2183.0,85.2
998,663562,"Davis, Noah",998,100,0.35,0.191,0.399,0.541,0.414,0.33,0.262,77,220,88.4,13.8,2266.0,88.9
998,673513,"Matsui, Yuki",998,100,0.2,0.167,0.243,0.367,0.277,0.267,0.206,43,215,88.4,17.6,2298.0,88.2
997,621058,"Moore, Andrew",997,100,0.265,0.253,0.245,0.518,0.333,0.36,0.298,66,249,90.9,22.6,2097.0,85.6
993,656641,"Latz, Jacob",993,100,0.225,0.155,0.25,0.38,0.308,0.328,0.23,45,200,86.9,20.0,2321.0,89.1
993,676604,"Zuber, Tyler",993,100,0.228,0.197,0.264,0.425,0.342,0.378,0.252,44,193,89.3,17.7,2360.0,89.4
990,596101,"Shafer, Justin",990,100,0.262,0.229,0.295,0.49,0.363,0.353,0.253,55,210,87.8,19.0,2447.0,90.5
984,658551,"Fernández, Junior",984,100,0.276,0.162,0.323,0.438,0.363,0.347,0.264,58,210,88.5,4.7,2073.0,92.9
980,642229,"Wright, Daniel",980,100,0.331,0.161,0.354,0.492,0.378,0.379,0.314,78,236,88.0,14.9,2273.0,85.1
979,453156,"Brown, Brooks",979,100,0.234,0.113,0.264,0.347,0.289,0.304,0.244,52,222,87.8,7.7,1807.0,90.7
977,430638,"Colon, Roman",977,100,0.279,0.163,0.3,0.442,0.352,,,67,240,,,,90.2
977,475022,"Hansen, Craig",977,100,0.229,0.109,0.261,0.338,0.334,,,46,201,,,,91.8
977,664074,"Ponce, Cody",977,100,0.305,0.287,0.333,0.592,0.391,0.347,0.261,68,223,88.1,14.0,2284.0,88.2
972,665001,"Kelley, Trevor",972,100,0.282,0.291,0.287,0.573,0.386,0.354,0.247,58,206,87.0,18.6,2317.0,85.3
971,570810,"Bonilla, Lisalverto",971,100,0.257,0.22,0.28,0.477,0.36,0.359,0.264,55,214,85.7,10.5,1924.0,87.6
970,474599,"Wagner, Neil",970,100,0.275,0.179,0.314,0.454,0.349,,,57,207,,,,93.2
970,519175,"Reed, Evan",970,100,0.302,0.108,0.354,0.41,0.343,,,67,222,,,,92.4
969,693312,"Nicolas, Kyle",969,100,0.25,0.101,0.327,0.351,0.319,0.305,0.22,52,208,89.7,11.0,2436.0,93.4
968,448753,"Berg, Justin",968,100,0.265,0.096,0.282,0.361,0.318,,,66,249,,,,88.7
967,150474,"Glover, Gary",967,100,0.29,0.176,0.322,0.466,0.354,,,64,221,,,,90.7
966,681869,"Dubin, Shawn",966,100,0.272,0.119,0.354,0.391,0.335,0.32,0.237,55,202,90.1,13.4,2406.0,89.8
965,592091,"Achter, A.J.",965,100,0.283,0.217,0.281,0.5,0.358,0.379,0.288,69,244,86.8,14.0,1986.0,87.1
963,488722,"Braddock, Zach",963,100,0.232,0.119,0.309,0.351,0.311,,,45,194,,,,90.1
962,493337,"Maya, Yunesky",962,100,0.314,0.166,0.33,0.48,0.373,,,72,229,,,,84.7
960,430942,"Williams, Randy",960,100,0.296,0.158,0.368,0.453,0.374,,,60,203,,,,87.1
960,446003,"Asencio, Jairo",960,100,0.274,0.202,0.309,0.475,0.357,,,61,223,,,,88.2
956,641149,"Parsons, Wes",956,100,0.293,0.207,0.309,0.5,0.382,0.401,0.307,58,198,89.2,7.9,2341.0,90.2
954,425562,"Chulk, Vinnie",954,100,0.28,0.192,0.298,0.472,0.354,,,60,214,,,,86.6
953,547820,"Ni, Fu-Te",953,100,0.235,0.155,0.273,0.39,0.318,,,47,200,,,,84.3
953,434701,"Osoria, Franquelis",953,100,0.336,0.216,0.353,0.552,0.4,,,87,259,,,,86.8
952,458155,"Martinez, Joe",952,100,0.329,0.165,0.36,0.494,0.378,,,78,237,,,,86.8
950,669796,"Hernandez, Jose E.",950,100,0.239,0.225,0.294,0.463,0.331,0.327,0.243,52,218,88.8,16.4,2037.0,87.2
948,592533,"Martin, Cody",948,100,0.32,0.232,0.341,0.553,0.399,0.392,0.305,73,228,89.5,13.4,2058.0,85.2
947,641541,"Duplantier, Jon",947,100,0.294,0.168,0.352,0.462,0.369,0.362,0.265,58,197,89.2,11.4,2155.0,87.9
946,676106,"Hancock, Emerson",946,100,0.263,0.161,0.273,0.424,0.325,0.357,0.288,59,224,87.7,15.0,2228.0,90.4
945,661383,"Ortega, Oliver",945,100,0.252,0.138,0.294,0.39,0.323,0.313,0.235,55,218,89.3,9.9,2311.0,89.9
945,641501,"Danish, Tyler",945,100,0.274,0.173,0.306,0.447,0.355,0.387,0.295,57,208,89.3,10.2,1959.0,85.7
945,592527,"Mariot, Michael",945,100,0.266,0.184,0.301,0.449,0.348,0.331,0.222,55,207,89.8,19.4,2440.0,88.5
943,656818,"Overton, Connor",943,100,0.251,0.149,0.274,0.4,0.312,0.316,0.251,54,215,89.8,15.4,2154.0,87.1
941,502136,"Smith, Jordan",941,100,0.312,0.194,0.333,0.506,0.376,,,77,247,,,,88.3
936,502087,"Chapman, Kevin",936,100,0.257,0.133,0.31,0.39,0.33,0.289,0.216,54,210,84.4,13.4,1751.0,87.5
932,642233,"Yardley, Eric",932,100,0.259,0.151,0.28,0.41,0.326,0.316,0.244,55,212,86.8,0.7,2241.0,82.8
931,643466,"Musgrave, Harrison",931,100,0.227,0.212,0.257,0.438,0.326,0.325,0.248,46,203,89.2,15.4,2341.0,87.2
929,656803,"Norwood, James",929,100,0.305,0.107,0.386,0.412,0.351,0.337,0.267,57,187,90.2,17.6,1943.0,93.6
928,622780,"Perdomo, Angel",928,100,0.209,0.186,0.326,0.395,0.324,0.298,0.18,36,172,86.4,14.6,2481.0,90.8
928,683627,"Molina, Anthony",928,100,0.3,0.133,0.337,0.433,0.346,0.363,0.305,61,203,89.6,10.7,2049.0,90.4
927,656977,"Sobotka, Chad",927,100,0.22,0.188,0.274,0.409,0.328,0.351,0.235,41,186,91.0,14.4,2643.0,91.5
926,572308,"Váldez, José A.",926,100,0.262,0.322,0.258,0.584,0.387,0.395,0.289,56,214,91.5,15.9,2426.0,91.8
926,543921,"Wieland, Joe",926,100,0.289,0.251,0.303,0.54,0.372,0.379,0.319,61,211,89.5,10.8,2032.0,86.7
925,592547,"McGuire, Deck",925,100,0.245,0.204,0.262,0.449,0.347,0.367,0.262,48,196,90.1,17.4,2405.0,88.7
921,429400,"Loewen, Adam",921,100,0.297,0.2,0.326,0.497,0.403,0.416,0.306,52,175,90.0,11.7,2188.0,88.3
919,592464,"Kickham, Mike",919,100,0.365,0.306,0.413,0.671,0.458,0.364,0.259,80,219,91.0,11.3,2412.0,86.0
919,523848,"Domínguez, José",919,100,0.258,0.144,0.283,0.402,0.333,0.351,0.267,54,209,87.8,8.4,2076.0,94.3
917,456387,"Feierabend, Ryan",917,100,0.363,0.226,0.395,0.588,0.424,0.349,0.309,82,226,87.6,13.5,1999.0,83.2
914,453889,"Chico, Matt",914,100,0.319,0.231,0.339,0.551,0.395,,,69,216,,,,85.0
914,594792,"Cunniff, Brandon",914,100,0.219,0.15,0.269,0.369,0.308,0.331,0.236,41,187,88.5,14.3,2060.0,89.7
912,606983,"Glover, Koda",912,100,0.229,0.114,0.261,0.343,0.28,0.298,0.241,48,210,86.8,12.0,2305.0,92.3
911,430670,"Keppel, Bob",911,100,0.297,0.146,0.33,0.443,0.355,,,63,212,,,,91.1
911,434579,"Shell, Steven",911,100,0.2,0.138,0.229,0.338,0.28,,,39,195,,,,84.8
910,664180,"Hall, Matt",910,100,0.352,0.198,0.419,0.549,0.42,0.379,0.291,64,182,87.6,8.6,2456.0,85.1
908,623913,"Wang, Wei-Chung",908,100,0.302,0.234,0.315,0.537,0.389,0.327,0.247,62,205,87.4,17.1,2204.0,87.6
907,448693,"Wolf, Ross",907,100,0.295,0.135,0.315,0.43,0.344,,,70,237,,,,89.0
905,605501,"Tarpley, Stephen",905,100,0.304,0.19,0.407,0.495,0.39,0.351,0.261,56,184,87.0,7.9,2196.0,87.5
904,592499,"Lewicki, Artie",904,100,0.344,0.149,0.397,0.493,0.377,0.37,0.303,74,215,90.8,14.0,2124.0,87.9
904,516935,"Pimentel, Stolmy",904,100,0.249,0.127,0.304,0.376,0.309,0.318,0.287,51,205,89.7,11.1,2071.0,90.8
903,621348,"Clay, Sam",903,100,0.286,0.117,0.331,0.403,0.345,0.339,0.264,59,206,89.8,-0.5,2064.0,89.9
903,542266,"Contreras, Carlos",903,100,0.229,0.151,0.263,0.38,0.335,0.321,0.213,41,179,87.6,17.7,2229.0,90.4
901,521055,"Cleto, Maikel",901,100,0.268,0.219,0.339,0.486,0.382,,,49,183,,,,93.5
901,543532,"Melville, Tim",901,100,0.302,0.291,0.307,0.593,0.412,0.393,0.293,57,189,89.5,14.0,2199.0,86.4
900,150469,"Bale, John",900,100,0.294,0.14,0.335,0.435,0.347,,,63,214,,,,83.0
898,656713,"McKay, Brendan",898,100,0.27,0.206,0.338,0.475,0.333,0.319,0.254,55,204,91.2,17.7,2153.0,89.7
898,678061,"Kerr, Ray",898,100,0.27,0.242,0.341,0.512,0.359,0.347,0.258,57,211,88.1,14.8,2071.0,89.3
896,444127,"Madrigal, Warner",896,100,0.283,0.168,0.3,0.45,0.359,,,54,191,,,,90.5
894,592433,"Jenkins, Tyrell",894,100,0.279,0.234,0.27,0.513,0.379,0.371,0.272,55,197,89.5,7.5,1940.0,88.0
894,445971,"Wood, Tim",894,100,0.29,0.124,0.304,0.415,0.344,,,63,217,,,,91.6
893,434629,"Seddon, Chris",893,100,0.259,0.157,0.279,0.417,0.323,,,56,216,,,,86.7
892,453186,"Maine, Scott",892,100,0.275,0.203,0.321,0.478,0.365,,,50,182,,,,87.9
891,572044,"Pounders, Brooks",891,100,0.352,0.312,0.403,0.663,0.441,0.36,0.287,70,199,90.5,18.0,2243.0,89.2
890,516714,"Álvarez, Dario",890,100,0.295,0.184,0.377,0.479,0.37,0.306,0.216,56,190,87.9,15.4,2371.0,86.8
889,621141,"Lockett, Walker",889,100,0.333,0.237,0.362,0.57,0.406,0.366,0.295,76,228,87.7,9.3,2196.0,88.4
888,664918,"Keller, Kyle",888,100,0.217,0.246,0.226,0.463,0.354,0.345,0.216,38,175,89.8,23.8,2414.0,89.1
884,592165,"Brennan, Brandon",884,100,0.214,0.16,0.247,0.374,0.288,0.306,0.228,44,206,88.8,7.1,1982.0,89.8
878,660825,"Bazardo, Eduard",878,100,0.197,0.172,0.228,0.369,0.281,0.278,0.21,39,198,86.9,13.9,2274.0,88.5
878,663753,"Knehr, Reiss",878,100,0.243,0.199,0.262,0.442,0.346,0.382,0.277,44,181,90.3,17.4,2214.0,90.0
876,123828,"Walker, Jamie",876,100,0.336,0.313,0.327,0.65,0.423,,,72,214,,,,79.7
874,464400,"Sosa, Henry",874,100,0.271,0.196,0.301,0.467,0.357,,,54,199,,,,89.5
873,123348,"Timlin, Mike",873,100,0.3,0.227,0.312,0.527,0.377,,,62,207,,,,90.4
873,501563,"Castro, Simon",873,100,0.242,0.177,0.284,0.419,0.325,0.35,0.259,48,198,90.0,15.5,2244.0,90.1
872,501826,"Zavada, Clay",872,100,0.236,0.12,0.296,0.356,0.309,,,45,191,,,,84.6
870,669684,"Murphy, Chris",870,100,0.263,0.153,0.326,0.416,0.321,0.295,0.235,50,190,85.5,12.4,2288.0,87.4
867,624418,"Castellani, Ryan",867,100,0.244,0.278,0.221,0.522,0.379,0.412,0.296,44,180,91.3,16.9,2282.0,87.7
866,500674,"Sanchez, Eduardo",866,100,0.174,0.11,0.218,0.285,0.275,,,30,172,,,,89.6
865,406402,"Julio, Jorge",865,100,0.235,0.151,0.287,0.385,0.339,,,42,179,,,,89.6
