,Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
7407,2022,Andrew Velazquez,LAA,115,346,319,63,46,8,0,9,37,28,15,0,118,3,3,6,3,17,1,0.197492163,14196
7408,2022,Brett Phillips,TBR,69,207,183,27,18,4,0,5,21,14,16,0,84,3,1,4,0,7,0,0.147540983,14735
7409,2022,Brandon Lowe,TBR,65,258,229,52,32,10,2,8,31,24,25,0,60,3,1,0,1,1,0,0.227074235,18882
7410,2022,Zach McKinstry,LAD,7,12,9,1,0,0,0,1,3,2,3,0,4,0,0,0,0,0,0,0.111111111,19392
7411,2022,David Villar,SFG,48,156,136,32,16,6,1,9,20,24,13,0,50,6,1,0,3,0,1,0.235294117,24782
7412,2022,Odubel Herrera,PHI,62,194,183,44,29,9,1,5,23,21,10,0,42,0,1,0,3,6,0,0.240437158,11476
7413,2022,Josh Lowe,TBR,51,193,177,40,24,12,2,2,24,13,14,1,62,1,0,1,1,3,0,0.2259887,19953
7414,2022,Robbie Grossman,DET,81,308,262,54,39,12,1,2,22,23,37,0,88,6,3,0,2,3,1,0.20610687,5254
7415,2022,Meibrys Viloria,TEX,25,74,63,10,7,1,0,2,9,5,10,0,29,0,1,0,0,0,0,0.158730158,17109
7416,2022,Yermin Mercedes,SFG,28,73,64,16,10,5,0,1,9,8,8,0,14,1,0,0,1,0,0,0.25,17423
7417,2022,Jaylin Davis,BOS,10,27,24,8,7,1,0,0,4,2,3,0,11,0,0,0,0,0,0,0.333333333,19552
7418,2022,CJ Abrams,SDP,43,135,123,28,21,5,0,2,16,11,2,0,26,6,2,2,4,1,2,0.227642276,25768
7419,2022,Austin Romine,STL,8,28,26,4,3,1,0,0,2,0,2,0,7,0,0,0,0,0,0,0.153846153,5491
7420,2022,Didi Gregorius,PHI,62,229,211,44,30,9,4,1,17,19,13,0,36,3,2,0,0,1,0,0.208530805,6012
7421,2022,Matt Carpenter,NYY,47,151,126,39,15,9,0,15,28,37,19,1,34,5,1,0,2,0,0,0.309523809,8090
7422,2022,Ehire Adrianza,WSN,29,94,84,15,13,2,0,0,5,7,8,0,22,1,1,0,2,1,0,0.178571428,8418
7423,2022,Dixon Machado,SFG,5,15,13,3,3,0,0,0,1,0,1,0,5,1,0,0,0,0,0,0.23076923,11472
7424,2022,Jack Larsen,SEA,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,20510
7425,2022,Korey Lee,HOU,12,26,25,4,2,2,0,0,1,4,1,0,9,0,0,0,1,0,0,0.16,25543
7426,2022,Starling Marte,NYM,114,469,431,128,88,23,4,13,69,56,25,0,90,13,0,0,16,18,9,0.296983758,9241
7427,2022,Francisco Lindor,NYM,152,646,576,151,104,24,5,18,82,93,54,2,127,9,7,0,11,14,4,0.262152777,12916
7428,2022,Yadiel Hernandez,WSN,93,312,291,75,53,13,0,9,27,35,18,0,73,1,2,0,9,2,1,0.257731958,19334
7429,2022,Taylor Jones,HOU,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19533
7430,2022,James Outman,LAD,4,14,11,6,3,2,0,1,6,3,2,0,5,1,0,0,0,0,0,0.545454545,24770
7431,2022,Travis Jankowski,SEA,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,13768
7432,2022,Pedro Severino,MIL,8,20,17,3,1,2,0,0,0,1,3,0,7,0,0,0,0,0,0,0.176470588,14523
7433,2022,Tim Anderson,CHW,78,332,314,94,76,13,0,5,48,24,14,1,51,4,0,0,10,11,0,0.299363057,15172
7434,2022,Jose Siri,TBR,52,177,165,40,27,9,0,4,35,14,11,0,60,1,0,0,1,8,1,0.242424242,17452
7435,2022,Yusniel Diaz,BAL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,18905
7436,2022,Christian Vazquez,HOU,33,105,101,26,22,3,0,1,8,10,4,0,16,0,0,0,3,0,2,0.257425742,9774
7437,2022,Omar Narvaez,MIL,81,279,247,51,36,11,1,3,19,20,28,1,53,3,0,1,3,0,0,0.206477732,13338
7438,2022,Andrew Benintendi,NYY,33,131,114,29,17,9,1,2,14,12,13,0,25,1,2,1,1,4,1,0.254385964,17901
7439,2022,Emmanuel Rivera,ARI,38,141,126,28,14,8,0,6,22,18,12,0,35,2,1,0,1,1,2,0.222222222,19890
7440,2022,Ryan McKenna,BAL,69,154,140,34,24,8,0,2,21,9,10,1,50,1,1,2,3,2,0,0.242857142,19928
7441,2022,Oscar Gonzalez,CLE,90,371,351,101,65,25,0,11,38,42,15,2,74,3,2,0,6,1,2,0.287749287,20970
7442,2022,Travis d'Arnaud,ATL,107,422,392,105,61,25,1,18,60,60,19,0,89,11,0,0,11,0,0,0.267857142,7739
7443,2022,Yasmani Grandal,CHW,96,359,312,62,51,6,0,5,15,26,43,1,77,2,2,0,8,0,0,0.198717948,11368
7444,2022,Patrick Wisdom,CHC,133,517,453,94,41,28,0,25,65,64,52,1,176,9,2,1,8,8,4,0.207505518,13602
7445,2022,Jeff McNeil,NYM,139,535,487,160,117,34,1,8,65,58,32,1,54,11,5,0,5,3,0,0.328542094,15362
7446,2022,Victor Reyes,DET,90,328,308,78,53,19,3,3,27,34,12,0,75,4,4,0,7,1,2,0.253246753,15487
7447,2022,Bryce Johnson,SFG,7,18,17,2,2,0,0,0,1,2,1,0,6,0,0,0,0,0,0,0.117647058,20002
7448,2022,Nick Madrigal,CHC,59,222,203,52,45,7,0,0,19,7,14,0,25,3,0,2,6,3,1,0.256157635,20521
7449,2022,Tucker Barnhart,DET,93,298,272,60,49,10,0,1,16,15,24,0,72,1,0,1,7,0,0,0.220588235,10200
7450,2022,Brad Miller,TEX,79,229,211,44,34,3,0,7,18,30,17,0,66,0,1,0,3,4,2,0.208530805,12775
7451,2022,Tyler Anderson,LAD,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,12880
7452,2022,William Contreras,ATL,97,371,329,93,58,14,1,20,51,44,39,1,102,1,2,0,5,2,0,0.282674772,20503
7453,2022,Peyton Burdick,MIA,30,102,92,19,11,4,0,4,8,11,8,0,35,2,0,0,1,1,0,0.206521739,25459
7454,2022,Tyler Naquin,NYM,46,124,117,24,12,7,2,3,17,12,6,0,36,1,0,0,2,1,0,0.205128205,13359
7455,2022,Kevin Plawecki,BOS,57,168,150,34,25,8,0,1,15,12,14,0,24,2,1,1,5,0,0,0.226666666,13807
7456,2022,Austin Riley,ATL,159,683,606,163,87,37,2,37,88,91,56,1,166,17,4,0,13,2,0,0.268976897,18360
7457,2022,Luis Gonzalez,SFG,82,262,232,63,44,13,2,4,21,29,23,1,55,3,4,0,5,8,2,0.271551724,20332
7458,2022,Nolan Gorman,STL,88,313,283,64,37,13,0,14,44,35,28,0,103,2,0,0,2,1,0,0.226148409,22263
7459,2022,Seiya Suzuki,CHC,110,434,386,101,65,21,2,13,51,42,41,3,107,4,3,0,7,8,5,0.261658031,30116
7460,2022,Reese McGuire,BOS,34,103,93,33,24,5,1,3,13,12,6,0,21,1,1,1,3,1,0,0.354838709,15674
7461,2022,Jose Godoy,PIT,6,16,16,1,1,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0.0625,15808
7462,2022,Jared Walsh,LAA,117,451,422,91,56,18,2,15,40,44,25,4,137,4,0,0,6,2,1,0.21563981,18607
7463,2022,Keibert Ruiz,WSN,110,416,378,96,67,22,0,7,31,36,29,0,46,6,2,1,9,6,1,0.253968253,19610
7464,2022,Luis Robert Jr.,CHW,92,383,362,104,75,18,0,11,52,54,17,1,73,3,1,0,5,11,3,0.287292817,20043
7465,2022,Brandon Marsh,PHI,40,135,129,38,24,9,2,3,15,15,6,0,38,0,0,0,2,2,2,0.294573643,20202
7466,2022,Willson Contreras,CHC,113,473,404,95,49,23,2,21,61,52,43,0,101,24,2,0,14,4,2,0.235148514,11609
7467,2022,Juan Soto,SDP,52,227,181,43,28,8,1,6,31,16,44,2,34,1,0,0,1,0,0,0.23756906,20123
7468,2022,Josh Bell,SDP,52,210,177,34,26,5,0,3,26,14,32,0,41,0,0,0,3,0,0,0.192090395,13145
7469,2022,Vimael Machin,OAK,72,251,221,48,35,12,0,1,25,13,25,0,47,2,3,0,6,1,1,0.21719457,17684
7470,2022,Geraldo Perdomo,ARI,140,475,407,83,66,10,2,5,57,40,49,0,98,5,2,12,3,9,2,0.203931203,22799
7471,2022,Elias Diaz,COL,101,360,331,78,49,18,2,9,28,51,24,0,76,2,3,0,8,0,0,0.235649546,11680
7472,2022,Joey Gallo,LAD,43,128,110,19,7,4,1,7,16,21,15,0,53,2,1,0,0,0,0,0.172727272,14128
7473,2022,Magneuris Sierra,LAA,37,95,91,15,11,1,3,0,7,5,4,0,25,0,0,0,0,6,1,0.164835164,17023
7474,2022,Brendan Rodgers,COL,135,558,505,137,91,30,3,13,71,62,45,0,96,3,5,0,24,0,0,0.271287128,17907
7475,2022,Alex Verdugo,BOS,151,609,562,159,110,38,1,10,74,67,40,2,80,3,4,0,12,1,2,0.282918149,17027
7476,2022,Wynton Bernard,COL,11,42,42,12,11,1,0,0,9,3,0,0,8,0,0,0,1,3,1,0.285714285,13408
7477,2022,Yu Chang,TBR,34,105,96,25,19,3,0,3,11,12,7,0,27,0,2,0,3,0,0,0.260416666,14773
7478,2022,Steven Duggar,LAA,7,22,19,1,0,0,1,0,3,0,3,0,13,0,0,0,0,0,0,0.052631578,17719
7479,2022,Aaron Hicks,NYY,123,432,365,76,58,9,2,7,50,37,60,3,108,4,2,1,8,10,2,0.208219178,5297
7480,2022,Yadier Molina,STL,70,257,249,54,41,8,0,5,19,23,5,0,33,2,1,0,10,2,0,0.216867469,7007
7481,2022,Elvis Andrus,OAK,103,367,335,80,50,22,0,8,39,29,30,0,58,2,0,0,10,6,4,0.23880597,8709
7482,2022,Tony Wolters,LAD,2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,11470
7483,2022,Jorge Polanco,MIN,103,418,352,81,52,14,0,15,51,52,60,1,93,2,4,0,4,2,2,0.230113636,13152
7484,2022,Chadwick Tromp,ATL,1,4,4,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0.75,16953
7485,2022,Brett Phillips,BAL,7,17,17,2,0,2,0,0,1,1,0,0,9,0,0,0,0,0,0,0.117647058,14735
7486,2022,Adam Engel,CHW,96,251,237,55,39,13,1,2,31,17,11,1,70,3,0,0,2,12,4,0.23206751,15082
7487,2022,David Fletcher,LAA,60,224,212,53,41,9,1,2,20,17,7,0,16,3,0,2,6,0,0,0.25,17992
7488,2022,Luke Raley,TBR,22,72,61,12,9,2,0,1,7,4,7,0,24,3,1,0,1,0,0,0.196721311,19354
7489,2022,Brandon Belt,SFG,66,220,190,35,23,6,1,5,13,15,25,2,56,5,0,0,7,0,0,0.184210526,10264
7490,2022,Joey Bart,SFG,79,232,212,46,31,5,0,10,26,21,18,0,86,2,0,0,4,2,1,0.216981132,21524
7491,2022,CJ Abrams,WSN,42,158,154,40,31,7,2,0,17,10,1,0,22,3,0,0,1,5,2,0.259740259,25768
7492,2022,Curt Casali,SEA,16,50,40,5,3,1,0,1,7,3,9,0,14,1,0,0,0,0,0,0.125,12510
7493,2022,Deven Marrero,NYM,5,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0.0,13325
7494,2022,Lenyn Sosa,CHW,11,34,33,4,2,1,0,1,2,1,1,0,12,0,0,0,2,0,0,0.121212121,22896
7495,2022,Estevan Florial,NYY,13,35,31,3,3,0,0,0,4,1,3,0,13,1,0,0,0,2,0,0.096774193,19151
7496,2022,David MacKinnon,OAK,6,13,12,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0.0,19625
7497,2022,Mario Feliciano,MIL,2,5,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,20263
7498,2022,Brett Baty,NYM,11,42,38,7,5,0,0,2,4,5,2,0,8,1,0,0,0,0,0,0.184210526,26123
7499,2022,Christian Walker,ARI,159,633,553,134,74,24,2,34,80,88,65,2,124,8,7,0,15,2,2,0.242314647,13419
7500,2022,Franmil Reyes,CHC,48,190,172,40,25,8,2,5,18,19,16,0,52,1,1,0,4,0,1,0.232558139,14566
7501,2022,J.J. Matijevic,HOU,30,69,65,14,10,2,0,2,7,5,2,0,24,2,0,0,1,1,0,0.215384615,20165
7502,2022,Taylor Walls,TBR,131,454,396,68,41,17,2,8,52,33,51,0,117,2,2,2,6,8,3,0.171717171,22458
7503,2022,Roman Quinn,TBR,18,47,42,11,7,2,2,0,7,4,4,0,21,1,0,0,0,0,2,0.261904761,13546
7504,2022,Brent Rooker,KCR,14,29,25,4,3,1,0,0,1,2,3,0,7,1,0,0,2,0,0,0.16,19627
7505,2022,Darin Ruf,NYM,27,69,61,9,6,3,0,0,6,7,5,0,18,1,2,0,3,0,0,0.147540983,9929
7506,2022,Edmundo Sosa,PHI,24,59,54,17,7,7,1,2,9,13,1,0,12,2,1,1,3,3,0,0.314814814,17022
7507,2022,Jerar Encarnacion,MIA,21,77,73,13,8,3,0,2,5,10,3,0,31,0,1,0,3,1,0,0.178082191,21871
7508,2022,Marcus Semien,TEX,161,704,637,154,94,30,5,25,99,80,53,0,117,4,10,0,7,25,8,0.241758241,12533
7509,2022,Michael Perez,NYM,5,16,14,2,2,0,0,0,2,3,2,0,6,0,0,0,0,0,0,0.142857142,12977
7510,2022,Bradley Zimmer,PHI,6,16,16,4,3,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0.25,16221
7511,2022,Kevin Padlo,PIT,3,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,16593
7512,2022,Tres Barrera,WSN,18,52,49,8,7,1,0,0,2,4,2,0,16,0,0,1,1,0,0,0.163265306,19977
7513,2022,Ben Gamel,PIT,113,407,358,84,55,19,2,8,39,42,45,2,96,3,1,0,4,5,1,0.234636871,12160
7514,2022,Tomas Nido,NYM,85,288,260,63,45,15,0,3,30,27,14,0,69,1,1,12,13,0,0,0.242307692,13755
7515,2022,Pablo Reyes,MIL,5,16,15,4,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.266666666,16357
7516,2022,Tim Beckham,MIN,11,24,24,2,2,0,0,0,1,1,0,0,8,0,0,0,2,0,0,0.083333333,7949
7517,2022,TJ Friedl,CIN,70,255,223,54,31,10,5,8,32,25,19,0,38,7,6,0,3,7,2,0.242152466,19522
7518,2022,Eguy Rosario,SDP,6,6,5,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.2,19964
7519,2022,Carlos Perez,CHW,7,18,18,4,2,2,0,0,0,2,0,0,2,0,0,0,1,0,0,0.222222222,20805
7520,2022,Mitch Haniger,SEA,57,235,213,50,34,7,0,9,27,27,19,1,62,1,2,0,6,0,0,0.234741784,14274
7521,2022,Zack Short,DET,6,13,9,0,0,0,0,0,2,2,2,0,5,0,2,0,0,1,0,0.0,19562
7522,2022,Chuckie Robinson,CIN,20,59,58,8,4,2,0,2,3,5,0,0,16,0,0,1,5,0,0,0.137931034,19824
7523,2022,Austin Slater,SFG,96,258,222,65,43,14,2,6,42,29,28,0,66,6,2,0,7,10,1,0.292792792,16153
7524,2022,Jose Miranda,MIN,121,463,426,115,76,25,0,14,42,64,26,0,89,10,1,0,17,0,1,0.269953051,20538
7525,2022,Kyle Isbel,KCR,92,271,249,53,35,9,4,5,30,26,16,0,73,3,2,1,4,9,6,0.212851405,21614
7526,2022,Carson Kelly,ARI,95,332,296,61,38,16,0,7,38,34,28,0,65,4,4,0,9,2,0,0.206081081,13620
7527,2022,Garrett Cooper,MIA,115,452,398,104,60,33,2,9,37,48,40,0,114,9,5,0,6,0,0,0.261306532,15279
7528,2022,Jake Lamb,SEA,15,34,30,5,3,1,0,1,3,2,3,0,14,1,0,0,0,0,0,0.166666666,13329
7529,2022,Cal Stevenson,OAK,22,68,58,9,6,3,0,0,5,1,8,0,23,0,1,1,1,1,1,0.155172413,22411
7530,2022,Eloy Jimenez,CHW,83,323,288,85,57,12,0,16,40,54,28,0,71,3,4,0,8,0,0,0.295138888,17484
7531,2022,Brian Anderson,MIA,95,374,329,73,49,15,1,8,42,28,37,2,98,7,1,0,7,1,0,0.221884498,18289
7532,2022,Bobby Dalbec,BOS,105,329,295,62,41,9,1,11,37,37,28,0,110,2,4,0,5,3,0,0.210169491,19966
7533,2022,Alek Thomas,ARI,107,392,362,83,59,15,1,8,43,39,22,0,66,3,5,0,5,4,2,0.229281767,23792
7534,2022,Wilmer Difo,ARI,2,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,14320
7535,2022,Andrew Knapp,SFG,1,5,2,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0.0,14942
7536,2022,Charles Leblanc,MIA,48,169,156,41,27,10,0,4,18,11,12,0,53,1,0,0,0,4,2,0.262820512,19813
7537,2022,Nate Eaton,KCR,39,118,103,27,19,4,3,1,15,12,9,0,30,2,3,1,2,10,1,0.262135922,25055
7538,2022,Esteury Ruiz,MIL,3,9,8,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0.0,21780
7539,2022,Kyle Stowers,BAL,32,94,87,22,14,4,1,3,11,11,5,0,28,2,0,0,3,0,0,0.252873563,26151
7540,2022,Matt Beaty,SDP,17,43,39,2,1,1,0,0,5,1,2,0,6,2,0,0,3,0,0,0.051282051,17710
7541,2022,Cody Thomas,OAK,10,32,30,8,8,0,0,0,1,0,2,0,12,0,0,0,0,0,0,0.266666666,19828
7542,2022,Ryan Aguilar,LAA,7,26,22,3,2,1,0,0,2,2,2,0,14,1,1,0,0,0,0,0.136363636,19967
7543,2022,Lewis Brinson,SFG,14,36,33,5,1,1,0,3,5,4,2,0,13,0,0,1,0,1,0,0.151515151,14352
7544,2022,Adley Rutschman,BAL,111,453,381,98,52,33,1,12,68,40,65,0,79,4,3,0,3,4,0,0.257217847,26288
7545,2022,Gunnar Henderson,BAL,32,122,106,29,17,7,1,4,12,18,16,1,28,0,0,0,1,1,1,0.273584905,26289
7546,2022,Kevin Newman,PIT,78,295,275,75,53,18,2,2,28,24,15,0,46,2,1,2,6,7,2,0.272727272,17696
7547,2022,Josh Lester,DET,2,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,17737
7548,2022,Ronald Guzman,NYY,2,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0.0,14388
7549,2022,Jake Cave,MIN,53,171,158,34,19,7,3,5,17,20,11,0,47,0,2,0,2,2,0,0.215189873,14477
7550,2022,Mauricio Dubon,HOU,70,206,188,37,27,7,0,3,20,15,11,0,24,1,3,3,7,1,3,0.19680851,16530
7551,2022,Nick Solak,TEX,33,94,81,17,13,1,0,3,14,4,7,0,19,5,0,1,1,3,2,0.209876543,19294
7552,2022,Austin Dean,SFG,3,9,8,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.375,18288
7553,2022,Abraham Almonte,BOS,13,35,33,9,6,2,0,1,7,2,1,0,10,1,0,0,1,1,0,0.272727272,5486
7554,2022,Jesus Aguilar,BAL,16,51,49,11,9,1,0,1,2,2,1,0,13,0,0,0,0,0,0,0.224489795,11342
7555,2022,Jermaine Palacios,MIN,25,74,68,10,8,0,0,2,8,6,3,0,27,0,2,1,2,0,0,0.147058823,18371
7556,2022,Stone Garrett,ARI,27,79,71,21,9,8,0,4,12,10,3,0,24,1,1,0,1,3,1,0.295774647,19273
7557,2022,Randy Arozarena,TBR,153,628,569,150,87,40,3,20,71,88,46,2,151,11,2,0,16,32,12,0.263620386,19290
7558,2022,Triston Casas,BOS,27,87,71,14,8,1,0,5,11,12,16,0,21,0,0,0,4,1,0,0.197183098,22514
7559,2022,Greg Allen,PIT,43,126,110,20,15,4,0,1,16,7,10,0,38,2,1,3,2,8,2,0.181818181,16623
7560,2022,Michael Chavis,PIT,119,411,386,89,56,16,3,14,39,49,19,1,120,2,4,0,4,1,1,0.230569948,17321
7561,2022,Josh Donaldson,NYY,127,508,443,95,55,26,0,14,56,56,52,1,137,8,5,0,11,2,2,0.214446952,5038
7562,2022,Ehire Adrianza,ATL,5,14,12,2,1,1,0,0,2,0,2,0,3,0,0,0,0,0,0,0.166666666,8418
7563,2022,Willie Calhoun,SFG,3,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,17838
7564,2022,Zack Collins,PIT,8,28,24,1,1,0,0,0,2,1,3,0,10,0,1,0,0,0,0,0.041666666,19181
7565,2022,Oneil Cruz,PIT,87,351,321,76,43,12,4,17,45,54,28,1,120,1,1,0,2,10,4,0.236760124,21711
7566,2022,Israel Pineda,WSN,4,14,13,1,1,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0.076923076,22906
7567,2022,Jordan Groshans,MIA,17,65,61,16,15,0,0,1,9,2,4,0,13,0,0,0,2,0,0,0.262295081,23794
7568,2022,Kerry Carpenter,DET,30,112,102,25,15,3,1,6,15,10,6,0,32,3,1,0,0,0,0,0.245098039,25961
7569,2022,Sandy Leon,MIN,23,63,54,9,6,3,0,0,6,4,7,0,23,0,0,2,1,0,0,0.166666666,5273
7570,2022,Alex Call,WSN,34,112,100,25,16,3,1,5,15,13,10,0,26,2,0,0,2,3,2,0.25,19296
7571,2022,Mickey Moniak,LAA,18,58,56,11,5,2,1,3,8,6,1,0,23,1,0,0,0,1,0,0.196428571,19956
7572,2022,Austin Romine,CIN,34,98,94,13,8,2,0,3,8,9,2,0,36,1,0,1,2,0,0,0.138297872,5491
7573,2022,Jackie Bradley Jr.,TOR,28,77,70,13,8,4,0,1,9,9,7,0,17,0,0,0,2,0,0,0.185714285,12984
7574,2022,Luis Liberato,SDP,4,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,17307
7575,2022,Nick Pratto,KCR,49,182,158,29,12,9,1,7,18,20,19,0,66,1,3,1,6,0,0,0.183544303,22117
7576,2022,Gabriel Moreno,TOR,24,72,68,22,20,1,0,1,10,7,4,0,8,0,0,0,2,0,0,0.323529411,22664
7577,2022,Jonah Bride,OAK,57,184,159,32,27,4,0,1,16,6,19,0,32,4,1,1,4,1,0,0.201257861,24703
7578,2022,Riley Greene,DET,92,406,365,92,66,17,4,5,45,41,35,0,116,3,3,0,7,1,4,0.252054794,25976
7579,2022,Miguel Andujar,NYY,27,100,96,22,19,2,0,1,9,8,3,0,22,0,1,0,0,4,0,0.229166666,15878
7580,2022,Will Benson,CLE,24,55,51,9,8,1,0,0,8,3,3,0,17,1,0,0,1,0,0,0.176470588,21853
7581,2022,Josh Jung,TEX,26,102,98,20,10,4,1,5,9,14,4,0,39,0,0,0,2,2,0,0.204081632,26299
7582,2022,Terrance Gore,NYM,8,8,7,1,1,0,0,0,1,0,0,0,3,0,0,1,0,3,0,0.142857142,13658
7583,2022,Jared Young,CHC,6,22,19,5,3,2,0,0,2,0,3,0,7,0,0,0,0,1,0,0.263157894,20404
7584,2022,Livan Soto,LAA,18,55,51,20,14,4,1,1,8,7,2,0,12,0,1,1,1,0,1,0.392156862,22471
7585,2022,Tyler Freeman,CLE,23,86,77,19,16,3,0,0,9,3,4,0,11,4,1,0,2,1,0,0.246753246,22532
7586,2022,Terrin Vavra,BAL,36,100,86,22,18,2,1,1,13,12,12,0,19,0,2,0,2,0,1,0.255813953,24400
7587,2022,Vaughn Grissom,ATL,41,154,139,41,30,6,0,5,24,18,11,1,34,3,1,0,0,5,2,0.294964028,26031
7588,2022,Leury Garcia,CHW,90,297,282,59,48,8,0,3,38,17,7,0,62,3,3,2,6,2,0,0.209219858,5913
7589,2022,Michael Hermosillo,CHC,27,67,56,6,4,2,0,0,6,4,7,0,24,4,0,0,0,1,0,0.107142857,16285
7590,2022,Diego A. Castillo,PIT,94,275,254,53,30,12,0,11,28,27,14,1,73,3,4,0,7,1,1,0.208661417,19906
7591,2022,Dalton Guthrie,PHI,11,28,21,7,6,0,0,1,3,5,6,0,7,1,0,0,0,1,0,0.333333333,21293
7592,2022,Yainer Diaz,HOU,4,7,6,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.166666666,23003
7593,2022,Corbin Carroll,ARI,32,112,101,26,12,8,2,4,13,11,8,0,30,3,0,0,1,2,1,0.257425742,25878
7594,2022,Bradley Zimmer,TOR,52,93,81,9,3,4,0,2,14,5,5,0,36,6,0,1,0,3,1,0.111111111,16221
7595,2022,Yairo Munoz,PHI,26,58,55,12,7,2,0,3,7,7,3,0,10,0,0,0,0,1,0,0.218181818,16313
7596,2022,Rafael Devers,BOS,141,580,525,154,88,40,1,25,77,84,46,11,110,6,3,0,14,3,1,0.293333333,17350
7597,2022,Harrison Bader,NYY,11,38,36,8,6,2,0,0,2,8,1,0,12,0,1,0,0,1,0,0.222222222,18030
7598,2022,Michael Stefanic,LAA,24,65,57,11,9,2,0,0,4,0,5,0,11,2,0,1,1,0,0,0.192982456,25353
7599,2022,Adam Frazier,SEA,156,586,527,126,98,22,4,2,59,40,45,1,69,4,6,4,15,11,6,0.239089184,15223
7600,2022,Matt Reynolds,CIN,86,265,238,57,44,10,0,3,29,20,25,0,77,1,1,0,7,5,0,0.239495798,13788
7601,2022,Mike Ford,LAA,27,98,91,21,14,4,0,3,8,5,7,0,26,0,0,0,1,0,0,0.23076923,15585
7602,2022,Donny Sands,PHI,2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,18603
7603,2022,Esteban Quiroz,CHC,14,45,39,11,11,0,0,0,3,3,3,0,9,2,0,1,0,1,1,0.282051282,19780
7604,2022,Alec Burleson,STL,16,53,48,9,7,1,0,1,4,3,5,0,9,0,0,0,1,1,0,0.1875,27615
7605,2022,Miles Mastrobuoni,TBR,6,17,16,3,3,0,0,0,1,0,1,0,6,0,0,0,0,1,0,0.1875,20017
7606,2022,Mark Vientos,NYM,15,41,36,6,4,1,0,1,3,3,5,0,12,0,0,0,1,0,0,0.166666666,22184
7607,2022,Will Brennan,CLE,10,39,36,12,11,1,0,0,4,5,2,1,4,1,0,0,0,2,0,0.333333333,25660
7608,2022,Caleb Hamilton,MIN,14,20,15,1,0,0,0,1,5,1,4,0,11,0,0,1,0,0,0,0.066666666,19842
7609,2022,David Peralta,TBR,47,175,158,40,28,11,1,0,10,17,13,0,39,2,2,0,2,0,1,0.253164556,2136
7610,2022,Christian Bethancourt,TBR,43,149,147,38,25,6,0,7,16,15,2,0,38,0,0,0,3,1,0,0.258503401,10028
7611,2022,Nico Hoerner,CHC,133,503,467,131,94,22,5,10,59,54,28,4,55,6,2,0,11,19,2,0.280513918,21479
7612,2022,Michael Siani,CIN,8,24,24,4,4,0,0,0,1,0,0,0,7,0,0,0,1,0,1,0.166666666,22557
7613,2022,Matt Duffy,LAA,76,246,227,57,47,8,0,2,14,16,17,0,50,2,0,0,6,0,0,0.251101321,13836
7614,2022,Will Smith,LAD,135,560,492,128,76,25,3,24,67,85,54,4,92,10,4,0,11,1,0,0.260162601,19197
7615,2022,Ford Proctor,SFG,7,19,16,2,1,0,0,1,3,5,2,0,2,0,1,0,0,0,0,0.125,21634
7616,2022,Oswald Peraza,NYY,16,53,45,14,10,3,0,1,8,2,6,0,9,2,0,0,1,2,0,0.311111111,22823
7617,2022,Jose Barrero,CIN,47,174,165,25,20,3,0,2,13,10,9,0,76,0,0,0,4,4,1,0.151515151,23378
7618,2022,JJ Bleday,MIA,64,238,204,34,17,10,2,5,21,16,30,0,67,2,2,0,5,4,1,0.166666666,26368
7619,2022,Matt Wallner,MIN,17,64,56,13,8,3,0,2,4,10,6,1,25,2,0,0,0,1,0,0.232142857,26466
