,Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
8186,2023,Elias Diaz,COL,138,513,473,128,88,25,1,14,48,72,34,0,117,2,4,0,11,1,0,0.270613107,11680
8187,2023,Paul DeJong,TOR,13,44,44,3,3,0,0,0,1,1,0,0,18,0,0,0,1,0,0,0.068181818,18015
8188,2023,CJ Abrams,WSN,151,601,551,135,84,28,6,17,82,63,31,2,115,13,3,3,7,46,4,0.245009074,25768
8189,2023,Kole Calhoun,CLE,43,170,153,34,21,7,0,6,18,25,13,0,36,2,2,0,3,0,1,0.222222222,11200
8190,2023,Mickey Moniak,LAA,84,320,308,86,49,21,2,14,34,45,9,1,112,3,0,0,4,6,3,0.279220779,19956
8191,2023,Carson Kelly,ARI,29,89,82,18,14,3,0,1,6,6,6,0,22,0,1,0,2,1,0,0.219512195,13620
8192,2023,Garrett Cooper,SDP,39,127,111,26,17,6,0,3,13,14,14,0,32,1,1,0,6,0,0,0.234234234,15279
8193,2023,Jake Cronenworth,SDP,122,498,436,100,60,23,7,10,51,46,45,2,94,11,4,1,7,6,1,0.229357798,18036
8194,2023,Will Smith,LAD,124,545,456,118,77,21,2,18,79,73,63,2,89,15,11,0,8,3,0,0.258771929,19197
8195,2023,Joshua Palacios,PIT,85,260,243,57,38,8,1,10,25,40,12,0,56,2,1,2,6,5,0,0.234567901,19818
8196,2023,Alec Bohm,PHI,144,595,543,147,99,28,0,20,72,96,42,1,92,5,5,0,23,4,1,0.270718232,21618
8197,2023,Joey Wiemer,MIL,122,397,355,71,41,18,0,12,47,39,35,0,116,5,2,0,4,11,4,0.2,27690
8198,2023,Abraham Almonte,NYM,7,11,10,1,0,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0.1,5486
8199,2023,Avisail Garcia,MIA,37,115,105,20,13,3,1,3,8,12,6,1,38,2,0,0,1,2,0,0.19047619,5760
8200,2023,Randal Grichuk,LAA,54,207,193,42,21,12,1,8,25,17,11,0,45,2,1,0,5,0,0,0.21761658,10243
8201,2023,Cole Tucker,COL,5,10,8,4,4,0,0,0,2,2,1,0,2,1,0,0,0,0,0,0.5,17326
8202,2023,Luke Raley,TBR,113,392,343,86,43,22,3,18,55,48,28,0,124,18,2,1,2,13,3,0.250728862,19354
8203,2023,Stuart Fairchild,CIN,92,251,216,50,27,16,2,5,34,28,24,0,67,6,2,3,2,10,3,0.231481481,20321
8204,2023,Alec Burleson,STL,106,338,306,77,48,20,1,8,34,36,23,0,44,3,2,1,13,3,1,0.251633986,27615
8205,2023,Freddie Freeman,LAD,160,719,627,209,119,59,2,29,130,102,71,12,118,16,5,0,14,23,1,0.333333333,5361
8206,2023,Jurickson Profar,COL,108,460,404,97,62,25,2,8,51,39,44,0,82,6,5,0,9,1,0,0.240099009,10815
8207,2023,James McCann,BAL,65,221,203,45,26,14,0,5,24,25,8,0,55,5,2,3,5,2,1,0.221674876,12859
8208,2023,Henry Ramos,CIN,23,86,74,18,14,3,1,0,9,5,11,0,21,1,0,0,2,2,1,0.243243243,11481
8209,2023,Victor Caratini,MIL,60,221,197,51,40,4,0,7,23,25,18,0,45,3,3,0,8,1,1,0.258883248,14968
8210,2023,Mark Mathias,SFG,4,10,10,2,2,0,0,0,1,2,0,0,4,0,0,0,1,0,0,0.2,18032
8211,2023,Wander Franco,TBR,109,472,423,120,78,19,6,17,63,55,42,3,67,3,4,0,18,29,8,0.283687943,23667
8212,2023,Marcell Ozuna,ATL,143,575,515,141,74,28,1,38,78,97,55,1,130,3,2,0,9,0,0,0.273786407,10324
8213,2023,Sam Haggerty,SEA,47,108,91,23,18,3,1,1,13,5,15,0,17,1,0,1,0,10,1,0.252747252,18054
8214,2023,Nicky Lopez,ATL,20,63,57,17,13,3,0,1,13,10,5,0,7,1,0,0,0,2,0,0.298245614,19339
8215,2023,Cody Bellinger,CHC,126,536,480,146,91,29,1,25,93,92,40,3,81,5,11,0,6,20,6,0.304166666,15998
8216,2023,Jordan Luplow,MIN,31,73,63,13,8,3,0,2,10,4,9,0,19,1,0,0,1,2,0,0.206349206,16424
8217,2023,Michael Chavis,WSN,41,96,91,22,17,3,0,2,15,5,5,0,33,0,0,0,3,1,0,0.241758241,17321
8218,2023,Ian Happ,CHC,155,670,562,140,83,34,4,19,83,82,96,2,147,6,6,0,11,14,3,0.24911032,17919
8219,2023,Isan Diaz,DET,2,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,17922
8220,2023,Zack Short,DET,93,253,221,45,29,9,0,7,17,33,28,0,66,0,1,3,3,5,0,0.203619909,19562
8221,2023,Jazz Chisholm Jr.,MIA,96,377,346,87,54,12,2,19,50,51,26,0,117,2,2,1,4,21,3,0.251445086,20454
8222,2023,Jake Burger,MIA,53,213,194,58,36,13,0,9,26,27,10,0,46,7,2,0,1,0,0,0.298969072,22275
8223,2023,Alek Thomas,ARI,115,393,366,85,55,16,5,9,51,37,18,1,85,4,3,2,5,9,1,0.232240437,23792
8224,2023,Masataka Yoshida,BOS,137,559,517,151,101,33,3,14,69,69,33,0,79,7,2,0,18,8,0,0.292069632,31837
8225,2023,Jace Peterson,ARI,39,103,90,17,12,3,2,0,5,9,11,1,23,1,0,1,1,4,1,0.188888888,12325
8226,2023,Harold Ramirez,TBR,119,424,391,123,90,19,2,12,58,68,21,0,78,6,6,0,6,5,3,0.314578005,14387
8227,2023,Fernando Tatis Jr.,SDP,136,603,544,139,85,30,1,23,85,75,52,0,133,3,3,1,16,29,3,0.255514705,19709
8228,2023,Luis Rengifo,LAA,123,443,392,104,69,15,4,16,55,51,41,0,82,6,4,0,3,6,4,0.265306122,19858
8229,2023,Geraldo Perdomo,ARI,137,482,397,97,67,20,4,6,69,46,62,1,84,6,3,14,2,16,4,0.244332493,22799
8230,2023,Carlos Perez,OAK,64,187,166,37,27,4,0,6,17,20,13,0,40,4,3,1,4,0,0,0.222891566,10642
8231,2023,Danny Mendick,NYM,25,65,62,11,7,3,0,1,3,4,3,0,15,0,0,0,1,1,0,0.177419354,18889
8232,2023,Triston Casas,BOS,126,483,410,111,66,20,2,23,65,63,70,2,120,1,2,0,7,0,0,0.270731707,22514
8233,2023,Ben Gamel,SDP,6,15,15,3,2,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0.2,12160
8234,2023,Jose Ramirez,CLE,156,678,599,169,106,35,5,23,82,79,72,22,73,1,6,0,8,27,6,0.282136894,13510
8235,2023,Eric Haase,DET,85,279,261,52,39,8,1,4,22,24,16,1,78,0,1,1,10,3,1,0.199233716,14111
8236,2023,Riley Greene,DET,99,406,369,104,73,18,3,10,48,33,35,0,112,1,1,0,7,7,0,0.281842818,25976
8237,2023,Masyn Winn,STL,36,137,122,21,17,2,0,2,8,12,10,0,26,0,3,2,1,2,1,0.172131147,27479
8238,2023,Johan Camargo,SFG,6,19,17,3,3,0,0,0,0,2,1,0,4,1,0,0,2,0,0,0.176470588,14950
8239,2023,Jeff McNeil,NYM,152,596,539,141,104,24,4,9,68,53,36,0,63,15,3,3,4,10,0,0.261595547,15362
8240,2023,Kyle Lewis,ARI,16,54,51,8,5,2,0,1,2,2,3,0,21,0,0,0,0,0,0,0.156862745,19508
8241,2023,Isaac Paredes,TBR,138,551,473,118,64,24,0,30,69,97,57,0,98,20,1,0,11,1,0,0.249471458,20036
8242,2023,Luis Campusano,SDP,48,174,163,52,38,7,0,7,27,30,7,0,21,3,1,0,8,0,0,0.319018404,22217
8243,2023,Francisco Alvarez,NYM,116,401,361,78,42,12,0,24,50,62,33,0,105,6,1,0,13,2,0,0.216066481,26121
8244,2023,Bryson Stott,PHI,150,623,570,161,113,32,2,14,77,59,37,1,99,7,8,1,9,31,2,0.28245614,26294
8245,2023,Brian O'Keefe,SEA,8,21,19,2,0,2,0,0,0,2,2,0,7,0,0,0,2,0,0,0.105263157,16680
8246,2023,Zack Collins,CLE,2,6,4,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.5,19181
8247,2023,Zach Remillard,CHW,50,155,143,35,27,7,0,1,16,18,7,1,48,1,0,4,2,4,2,0.244755244,19788
8248,2023,Willson Contreras,STL,120,472,407,108,62,26,0,20,52,67,50,0,107,12,2,1,10,6,3,0.265356265,11609
8249,2023,Joey Wendle,MIA,96,310,290,63,42,16,3,2,32,20,12,0,67,2,3,3,8,7,1,0.217241379,13853
8250,2023,Endy Rodriguez,PIT,56,204,186,41,29,7,2,3,27,13,17,0,49,0,1,0,3,0,0,0.220430107,25332
8251,2023,Jordan Walker,STL,114,448,406,111,75,19,2,15,47,49,34,0,99,6,2,0,9,6,3,0.273399014,27475
8252,2023,Andrew Velazquez,LAA,44,93,80,14,9,3,0,2,12,3,10,0,29,0,0,3,1,13,3,0.175,14196
8253,2023,Anthony Volpe,NYY,155,588,531,112,64,23,4,21,61,59,49,0,166,5,2,1,10,23,5,0.210922787,27647
8254,2023,Andrew McCutchen,PIT,112,463,381,99,68,19,0,12,54,43,74,1,96,4,4,0,8,11,3,0.259842519,9847
8255,2023,Xander Bogaerts,SDP,149,633,569,165,114,31,2,18,79,55,53,0,100,7,4,0,20,19,2,0.289982425,12161
8256,2023,Kevin Pillar,ATL,77,200,191,43,25,10,0,8,28,29,6,0,49,0,3,0,2,4,1,0.22513089,12434
8257,2023,Harrison Bader,NYY,81,308,286,67,47,11,2,7,40,35,14,0,56,3,4,1,6,17,2,0.234265734,18030
8258,2023,Garrett Hampson,MIA,86,241,211,58,42,12,1,3,30,22,22,0,65,3,2,3,3,4,0,0.274881516,19262
8259,2023,Blake Rutherford,WSN,12,36,35,6,6,0,0,0,4,2,1,0,10,0,0,0,1,0,0,0.171428571,19957
8260,2023,Will Benson,CIN,107,324,283,77,43,15,8,11,50,29,39,0,102,1,1,0,3,18,3,0.272084805,21853
8261,2023,Michael Siani,CIN,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,22557
8262,2023,Tim Anderson,CHW,122,520,489,121,100,18,2,1,51,25,26,0,120,3,2,0,15,12,2,0.247443762,15172
8263,2023,Korey Lee,CHW,23,70,65,5,3,1,0,1,4,3,5,0,20,0,0,0,0,0,0,0.076923076,25543
8264,2023,Will Brennan,CLE,134,448,425,113,84,24,0,5,41,39,16,2,56,5,2,0,4,12,5,0.265882352,25660
8265,2023,Oscar Colas,CHW,73,257,240,52,38,9,0,5,31,19,11,1,69,2,2,2,5,4,3,0.216666666,30162
8266,2023,Jose Siri,TBR,100,360,334,75,35,13,2,25,58,56,20,0,130,2,3,1,5,11,3,0.224550898,17452
8267,2023,Jose Azocar,SDP,42,97,86,20,13,5,0,2,15,9,4,0,23,2,0,5,2,8,2,0.232558139,18821
8268,2023,Logan O'Hoppe,LAA,51,197,180,43,23,6,0,14,23,29,14,0,48,2,1,0,4,0,1,0.238888888,24729
8269,2023,Michael Toglia,COL,42,152,141,23,14,5,0,4,18,9,10,0,50,1,0,0,3,1,1,0.163120567,25845
8270,2023,Daniel Vogelbach,NYM,97,287,251,57,37,7,0,13,31,47,34,1,73,2,0,0,5,0,0,0.227091633,14130
8271,2023,J.P. Crawford,SEA,144,630,527,141,88,34,0,19,92,65,93,1,122,5,2,3,7,2,0,0.267552182,15491
8272,2023,Rodolfo Castro,PHI,14,31,29,2,2,0,0,0,2,2,2,0,12,0,0,0,0,0,0,0.068965517,21987
8273,2023,Bo Bichette,TOR,135,587,558,170,118,29,3,20,67,73,26,0,114,2,1,0,13,5,3,0.304659498,19612
8274,2023,Martin Maldonado,HOU,114,396,353,68,41,12,0,15,33,35,30,0,138,1,0,12,10,0,0,0.19263456,6887
8275,2023,Hunter Renfroe,LAA,125,501,456,111,61,31,0,19,56,56,39,0,111,3,3,0,15,0,0,0.243421052,15464
8276,2023,Eddie Rosario,ATL,140,497,463,119,72,23,3,21,62,73,30,1,117,1,2,1,13,3,4,0.257019438,12155
8277,2023,Carson Kelly,DET,18,59,52,9,6,2,0,1,7,7,7,0,17,0,0,0,0,0,0,0.173076923,13620
8278,2023,Juan Soto,SDP,156,675,542,145,82,31,1,31,90,102,125,8,122,2,5,1,15,12,5,0.267527675,20123
8279,2023,David Hamilton,BOS,13,39,33,4,2,2,0,0,2,0,6,0,10,0,0,0,1,2,1,0.121212121,27531
8280,2023,Travis Jankowski,TEX,89,280,242,65,51,12,1,1,34,30,33,0,40,2,2,1,6,19,1,0.268595041,13768
8281,2023,Eric Haase,CLE,3,11,10,2,2,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0.2,14111
8282,2023,Trent Grisham,SDP,146,533,451,87,43,30,1,13,63,47,72,0,149,4,1,4,7,15,3,0.192904656,18564
8283,2023,Riley Adams,WSN,43,155,141,38,19,13,2,4,7,21,11,0,45,1,1,1,5,0,0,0.269503546,19864
8284,2023,Buddy Kennedy,ARI,10,29,24,4,3,1,0,0,1,1,4,0,6,1,0,0,0,0,0,0.166666666,22505
8285,2023,Vinny Capra,PIT,8,21,18,3,2,1,0,0,3,1,2,0,5,0,0,1,0,0,0,0.166666666,25040
8286,2023,Nolan Schanuel,LAA,29,130,108,30,26,3,0,1,18,6,19,1,19,3,0,0,1,0,0,0.277777777,33189
8287,2023,Nick Martini,CIN,29,78,71,19,9,3,1,6,10,16,5,0,15,2,0,0,1,0,0,0.267605633,12005
8288,2023,Jeimer Candelario,CHC,40,149,129,30,15,8,1,6,20,17,17,0,38,1,2,0,0,2,0,0.232558139,13621
8289,2023,Mike Tauchman,CHC,104,385,323,81,57,17,0,7,62,46,54,1,83,4,3,1,3,7,1,0.250773993,15274
8290,2023,Hunter Renfroe,CIN,14,43,38,4,3,0,0,1,4,4,5,0,12,0,0,0,0,0,0,0.105263157,15464
8291,2023,Tyler O'Neill,STL,70,259,232,54,31,14,0,9,26,21,27,0,64,0,0,0,5,5,0,0.23275862,15711
8292,2023,Luis Urias,BOS,29,109,89,20,14,4,0,2,13,13,14,0,26,5,0,0,3,0,0,0.224719101,16622
8293,2023,Harrison Bader,CIN,13,34,31,5,4,1,0,0,4,3,3,0,3,0,0,0,1,3,1,0.161290322,18030
8294,2023,Travis Blankenhorn,WSN,10,37,31,5,4,0,0,1,2,1,6,0,6,0,0,0,0,0,0,0.161290322,18395
8295,2023,Jake Meyers,HOU,101,330,298,70,43,16,1,10,42,33,26,0,80,5,1,0,2,5,2,0.234899328,20308
8296,2023,Elly De La Cruz,CIN,98,421,382,90,56,14,7,13,66,44,35,3,141,2,1,1,6,34,8,0.235602094,26668
8297,2023,Seiya Suzuki,CHC,135,571,503,146,89,31,6,20,75,72,59,3,129,2,7,0,8,6,7,0.290258449,30116
8298,2023,Tyrone Taylor,MIL,75,242,230,54,26,17,1,10,36,35,8,0,55,3,1,0,10,9,0,0.234782608,13675
8299,2023,Pavin Smith,ARI,67,223,188,35,23,5,0,7,26,30,33,0,44,1,0,0,3,1,1,0.186170212,19892
8300,2023,Parker Meadows,DET,36,145,125,29,20,4,2,3,19,13,17,1,37,2,1,0,0,8,1,0.232,23800
8301,2023,Austin Wynns,COL,40,124,110,24,19,5,0,0,10,7,8,0,29,2,1,3,4,1,0,0.218181818,15271
8302,2023,Jose Herrera,ARI,38,118,99,21,16,5,0,0,15,7,13,0,29,0,1,5,2,1,0,0.212121212,17040
8303,2023,Mason McCoy,TOR,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,22232
8304,2023,Alejandro Kirk,TOR,121,419,370,91,67,16,0,8,32,42,42,1,45,6,1,0,21,0,0,0.245945945,22581
8305,2023,Ronny Mauricio,NYM,26,102,95,24,18,4,0,2,10,9,7,0,29,0,0,0,2,7,0,0.252631578,23698
8306,2023,Dominic Canzone,SEA,43,141,135,29,13,11,0,5,19,13,6,0,24,0,0,0,4,1,0,0.214814814,26438
8307,2023,Zack Gelof,OAK,69,297,268,72,37,20,1,14,40,32,26,1,81,2,1,0,5,13,2,0.268656716,29766
8308,2023,Weston Wilson,PHI,8,22,16,5,4,0,0,1,5,2,6,0,5,0,0,0,0,3,1,0.3125,19358
8309,2023,Chas McCormick,HOU,112,446,392,108,68,17,2,21,58,69,40,0,114,11,2,1,3,19,6,0.275510204,19599
8310,2023,Brice Turang,MIL,129,441,397,87,69,9,3,6,46,34,38,1,93,1,2,3,9,26,4,0.219143576,22186
8311,2023,Jack Suwinski,PIT,140,528,441,97,51,21,2,23,60,71,75,2,171,6,6,0,2,13,2,0.219954648,22244
8312,2023,Ezequiel Duran,TEX,121,426,393,108,72,20,2,14,54,43,23,1,114,7,2,1,7,8,3,0.27480916,23733
8313,2023,J.P. Martinez,TEX,15,43,39,9,7,1,0,1,7,4,2,0,16,0,2,0,0,0,0,0.23076923,24451
8314,2023,Wade Meckler,SFG,18,59,52,12,11,1,0,0,5,3,5,0,22,2,0,0,0,0,0,0.23076923,31490
8315,2023,Trevor Story,BOS,42,165,156,32,20,9,0,3,12,14,8,0,54,1,0,0,2,10,3,0.205128205,12564
8316,2023,J.D. Davis,SFG,126,440,388,96,60,19,1,16,52,58,42,0,119,4,4,0,13,0,0,0.24742268,16219
8317,2023,Austin Riley,ATL,157,690,616,175,105,32,3,35,113,93,55,4,166,9,10,0,17,3,1,0.284090909,18360
8318,2023,Daulton Varsho,TOR,154,567,514,112,68,22,3,19,62,59,44,0,132,4,3,1,5,16,7,0.217898832,19918
8319,2023,Joey Bart,SFG,25,70,65,15,11,4,0,0,6,4,2,0,15,2,1,0,0,0,0,0.23076923,21524
8320,2023,Alfonso Rivas III,PIT,33,106,94,22,10,8,1,3,6,14,7,0,29,3,1,1,1,1,0,0.234042553,21560
8321,2023,Alexander Canario,CHC,6,17,17,5,2,1,1,1,1,6,0,0,8,0,0,0,0,0,0,0.294117647,22842
8322,2023,Noelvi Marte,CIN,33,119,110,36,26,7,0,3,15,15,8,0,23,1,0,0,1,6,2,0.327272727,26517
8323,2023,Casey Schmitt,SFG,76,227,210,43,25,15,0,3,23,24,9,0,55,4,2,2,7,2,1,0.204761904,27577
8324,2023,Jasson Dominguez,NYY,8,32,30,8,3,1,0,4,6,7,2,0,8,0,0,0,1,1,0,0.266666666,28080
8325,2023,Trey Cabbage,LAA,21,56,53,11,7,3,0,1,5,7,2,0,26,0,1,0,1,1,1,0.207547169,21078
8326,2023,Michael Busch,LAD,26,81,72,12,7,3,0,2,9,7,8,0,27,0,1,0,0,1,0,0.166666666,26319
8327,2023,Travis d'Arnaud,ATL,71,283,258,59,35,13,0,11,30,37,21,0,64,3,1,0,6,0,0,0.22868217,7739
8328,2023,Manny Machado,SDP,132,570,516,129,82,19,0,28,71,85,46,1,102,2,6,0,20,2,2,0.25,11493
8329,2023,Jon Berti,MIA,128,418,383,113,88,15,3,7,51,33,28,2,77,2,3,2,9,16,5,0.295039164,12037
8330,2023,Kolten Wong,LAD,18,34,30,9,7,0,0,2,4,8,2,0,7,1,1,0,1,2,1,0.3,12532
8331,2023,Paul DeJong,SFG,14,39,38,9,6,2,0,1,2,5,0,0,11,0,1,0,1,0,0,0.236842105,18015
8332,2023,Sean Bouchard,COL,14,38,34,11,5,2,0,4,11,6,4,0,11,0,0,0,0,0,1,0.323529411,21270
8333,2023,Hunter Goodman,COL,23,72,65,13,6,4,2,1,5,15,5,0,24,0,2,0,2,1,0,0.2,29715
8334,2023,Ernie Clement,TOR,23,50,48,17,14,1,1,1,6,9,1,0,4,0,1,0,0,1,0,0.354166666,20352
8335,2023,Alejo Lopez,CIN,1,2,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.5,21127
8336,2023,Jonathan Aranda,TBR,33,101,85,19,12,4,1,2,12,13,13,1,31,2,1,0,1,0,0,0.223529411,21837
8337,2023,Xavier Edwards,MIA,27,80,75,22,19,3,0,0,12,3,3,0,13,1,0,1,1,5,0,0.293333333,22266
8338,2023,Osleivis Basabe,TBR,31,92,86,19,13,5,0,1,15,12,5,0,25,1,0,0,2,0,1,0.220930232,23985
8339,2023,David Peralta,LAD,131,416,388,102,69,25,1,7,47,55,20,1,69,2,6,0,8,4,1,0.262886597,2136
8340,2023,J.T. Realmuto,PHI,133,523,475,115,65,25,5,20,69,59,33,2,134,9,4,0,10,12,4,0.242105263,11739
8341,2023,Edmundo Sosa,PHI,93,297,276,70,43,15,2,10,34,30,8,0,74,9,1,2,9,4,2,0.253623188,17022
8342,2023,Everson Pereira,NYY,26,99,89,13,9,4,0,0,6,9,8,0,38,2,0,0,1,4,0,0.146067415,23695
8343,2023,Andre Lipcius,DET,13,38,35,10,8,1,0,1,3,4,3,0,8,0,0,0,1,0,0,0.285714285,25822
8344,2023,Jurickson Profar,SDP,13,46,41,13,10,2,0,1,4,7,5,0,3,0,0,0,2,0,0,0.31707317,10815
8345,2023,Luke Williams,ATL,7,9,9,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0.0,19931
8346,2023,Dominic Smith,WSN,146,575,517,131,97,21,1,12,57,45,46,1,89,10,2,0,12,1,1,0.253384912,15653
8347,2023,Ceddanne Rafaela,BOS,26,89,83,20,12,6,0,2,11,5,4,0,28,1,1,0,2,3,1,0.240963855,24262
8348,2023,Evan Longoria,ARI,73,233,207,45,26,9,0,10,24,24,23,0,73,0,3,0,7,0,0,0.217391304,9368
8349,2023,Nathan Lukes,TOR,19,30,25,4,2,1,1,0,3,2,4,0,9,0,1,0,1,0,0,0.16,18123
8350,2023,Matt Thaiss,LAA,93,305,260,56,41,6,0,9,32,31,36,1,83,6,3,0,4,2,0,0.215384615,19318
8351,2023,Jonathan Arauz,NYM,20,61,55,8,5,0,0,3,3,8,4,0,16,0,0,2,1,0,0,0.145454545,20275
8352,2023,Yainer Diaz,HOU,104,367,345,97,54,21,0,22,50,56,11,0,72,5,6,0,12,0,0,0.28115942,23003
8353,2023,Jonathan Ornelas,TEX,7,8,7,1,1,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0.142857142,24597
8354,2023,Kyren Paris,LAA,15,46,40,4,4,0,0,0,4,1,4,0,17,1,0,1,0,3,0,0.1,26420
8355,2023,Willi Castro,MIN,115,402,351,91,59,18,5,9,59,33,34,1,98,12,3,2,5,32,5,0.259259259,17338
8356,2023,Evan Carter,TEX,22,75,62,19,9,4,1,5,15,12,12,1,24,0,1,0,1,3,0,0.306451612,27790
8357,2023,Nick Pratto,KCR,88,337,299,70,47,16,0,7,33,35,28,0,133,6,4,0,3,1,1,0.234113712,22117
8358,2023,Jordyn Adams,LAA,14,40,39,5,5,0,0,0,1,1,0,0,16,0,1,0,0,1,2,0.128205128,23788
8359,2023,Seth Brown,OAK,112,369,334,74,41,18,1,14,33,52,30,1,99,2,2,1,6,3,1,0.221556886,18171
8360,2023,Carter Kieboom,WSN,27,92,85,18,12,2,0,4,12,11,6,0,26,1,0,0,2,0,0,0.211764705,19958
8361,2023,Michael Brantley,HOU,15,55,52,15,11,2,0,2,7,7,2,0,2,0,1,0,2,0,0,0.288461538,4106
8362,2023,Forrest Wall,ATL,10,15,13,6,3,2,0,1,6,2,2,0,4,0,0,0,0,5,1,0.461538461,16496
8363,2023,Ramon Laureano,CLE,40,156,134,33,21,8,1,3,22,14,16,0,41,5,1,0,4,4,1,0.246268656,17128
8364,2023,Tristan Gray,TBR,2,5,5,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.4,19877
8365,2023,Lawrence Butler,OAK,41,129,123,26,18,4,0,4,10,10,4,0,35,1,1,0,5,0,0,0.211382113,22542
8366,2023,Gabriel Moreno,ARI,106,369,332,96,70,18,1,7,32,48,28,0,73,3,6,0,17,6,2,0.289156626,22664
8367,2023,Nick Loftin,KCR,19,68,62,20,14,5,1,0,10,10,4,0,12,1,1,0,0,2,0,0.322580645,27630
8368,2023,Jordan Lawlar,ARI,12,29,27,3,3,0,0,0,2,0,1,0,11,1,0,0,0,1,0,0.111111111,29976
8369,2023,Luis Torrens,SEA,5,8,8,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25,15905
8370,2023,Luis Guillorme,NYM,36,103,91,19,14,4,1,0,9,6,9,1,23,0,1,2,3,0,0,0.208791208,16451
8371,2023,Bobby Dalbec,BOS,16,46,43,8,5,2,0,1,6,1,3,0,26,0,0,0,0,0,0,0.186046511,19966
8372,2023,Max Kepler,MIN,126,470,420,111,65,21,2,23,69,65,42,0,100,4,4,0,9,1,1,0.264285714,12144
8373,2023,Jorge Polanco,MIN,79,332,294,76,45,18,0,13,37,45,34,0,84,2,2,0,2,4,0,0.258503401,13152
8374,2023,Manuel Margot,TBR,95,325,300,78,53,20,1,4,38,38,18,0,53,4,3,0,6,9,3,0.26,14712
8375,2023,Mike Yastrzemski,SFG,88,296,257,56,25,18,1,12,46,33,35,2,80,2,1,1,4,2,2,0.217898832,14854
8376,2023,Andrew Stevenson,MIN,19,39,36,7,6,1,0,0,4,1,2,0,8,1,0,0,0,4,1,0.194444444,17932
8377,2023,Tyler Cropley,KCR,2,6,5,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0.2,24485
8378,2023,Trayce Thompson,CHW,32,92,82,14,11,2,0,1,5,3,9,0,40,1,0,0,1,2,0,0.170731707,9952
8379,2023,Jon Singleton,HOU,24,70,59,12,8,2,0,2,8,10,10,0,11,0,1,0,2,0,0,0.20338983,10441
8380,2023,Ildemaro Vargas,WSN,85,285,261,66,47,13,2,4,32,31,19,0,19,1,1,3,10,1,1,0.252873563,13324
8381,2023,Jo Adell,LAA,17,61,57,12,5,3,1,3,7,6,4,0,24,0,0,0,1,1,0,0.210526315,20220
8382,2023,Carlos Perez,CHW,24,53,49,10,5,4,0,1,5,3,4,0,11,0,0,0,2,0,0,0.204081632,20805
8383,2023,Trevor Larnach,MIN,57,204,177,37,19,7,3,8,25,40,25,1,68,0,2,0,2,1,1,0.209039548,21501
8384,2023,Heston Kjerstad,BAL,13,33,30,7,4,1,0,2,3,3,2,0,10,0,0,0,0,0,0,0.233333333,31166
8385,2023,Juan Yepez,STL,26,64,59,11,8,1,0,2,5,2,4,0,19,1,0,0,0,0,1,0.186440677,18400
8386,2023,Jared Triolo,PIT,54,209,181,54,42,9,0,3,30,21,24,0,63,3,1,0,0,6,1,0.298342541,25807
8387,2023,Tyler Fitzgerald,SFG,9,28,27,5,2,1,0,2,3,4,1,0,8,0,0,0,0,0,0,0.185185185,26208
8388,2023,Josh Donaldson,MIL,17,69,59,10,3,4,0,3,5,11,10,0,18,0,0,0,4,0,0,0.169491525,5038
8389,2023,Adam Duvall,BOS,89,341,308,75,32,21,2,20,43,54,22,1,108,6,5,0,0,4,0,0.243506493,10950
8390,2023,Mark Canha,MIL,50,202,176,50,35,10,0,5,23,33,17,1,27,8,1,0,3,4,1,0.284090909,11445
8391,2023,Mitch Haniger,SFG,55,190,176,31,20,7,1,3,18,17,11,0,59,2,1,0,7,1,0,0.176136363,14274
8392,2023,Brian Anderson,MIL,93,348,306,69,48,12,3,6,34,35,35,0,105,4,3,0,10,1,3,0.225490196,18289
8393,2023,Keibert Ruiz,WSN,135,551,513,134,92,24,0,18,55,67,30,1,57,6,2,0,13,1,1,0.261208576,19610
8394,2023,Jose Fermin,STL,19,61,51,12,11,1,0,0,2,4,6,0,8,2,0,2,1,0,1,0.235294117,21746
8395,2023,Austin Wells,NYY,19,68,64,14,5,6,0,3,6,11,2,0,13,0,1,0,2,0,0,0.21875,27562
8396,2023,Jacob Young,WSN,33,120,106,27,19,7,1,0,9,12,10,0,22,1,0,3,2,13,0,0.254716981,29931
8397,2023,Justin Turner,BOS,142,600,535,147,94,30,0,23,83,94,48,0,103,11,6,0,8,4,1,0.274766355,5235
8398,2023,Charlie Blackmon,COL,95,407,353,100,63,24,5,8,57,40,39,0,53,11,4,0,6,4,1,0.283286118,7859
